,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__batch_size,param_model__callbacks__early_stopping__patience,param_model__lr,param_model__max_epochs,param_model__module__bidirectional,param_model__module__dropout,param_model__module__hidden_size,param_model__module__num_layers,param_model__module__readout_mode,param_model__optimizer__weight_decay,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,method,window_size,decimation_factor,model_type,gridsearch_hash,param_model__module__d_model,param_model__module__dim_feedforward,param_model__module__nhead,param_model__module__patch_size,param_model__module__channels,param_model__module__kernel_size,param_model__module__downsample,param_model__module__input_scaling,param_model__module__leak_rate,param_model__module__reservoir_size,param_model__module__spectral_radius
846,3.606132411956787,0.4603195772736109,0.0234942436218261,0.0028546987453178,64,10,0.0001,500,,0.25,,3.0,,0.0001,"{'model__batch_size': 64, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.0001, 'model__max_epochs': 500, 'model__module__d_model': 128, 'model__module__dim_feedforward': 128, 'model__module__dropout': 0.25, 'model__module__nhead': 4, 'model__module__num_layers': 3, 'model__module__patch_size': 16, 'model__optimizer__weight_decay': 0.0001}",0.965566037735849,0.9077380952380952,0.8487179487179488,0.9103085386271228,0.7927092987333951,0.8850079838104822,0.0591310240157575,4,0.8924321846411416,0.9570810868520792,0.910553287587944,0.902403551745254,0.9297980061589852,0.9184536233970808,0.0228819200858268,enmo_ai,6400,3,Transformer,b24ce2b4c8,128.0,128.0,4.0,16.0,,,,,,,
867,1.7725953102111816,0.2073632284766798,0.0221726894378662,0.0029045336407457,64,10,0.0002,500,,0.1,,3.0,,0.0001,"{'model__batch_size': 64, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.0002, 'model__max_epochs': 500, 'model__module__d_model': 96, 'model__module__dim_feedforward': 128, 'model__module__dropout': 0.1, 'model__module__nhead': 4, 'model__module__num_layers': 3, 'model__module__patch_size': 32, 'model__optimizer__weight_decay': 0.0001}",0.9456979915695513,0.932486388384755,0.8621955288621955,0.8590225563909775,0.8254372019077902,0.8849679334230538,0.0462207670165404,5,0.8788688138256089,0.9346614655893006,0.905429927414852,0.9351284710671024,0.9204377403135168,0.914905283642076,0.0210632459229193,enmo_ai,6400,3,Transformer,b24ce2b4c8,96.0,128.0,4.0,32.0,,,,,,,
957,6.108773326873779,0.641065316064852,0.0276722431182861,0.0040459656965465,128,10,3e-05,500,,0.25,,2.0,,0.0001,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 3e-05, 'model__max_epochs': 500, 'model__module__d_model': 128, 'model__module__dim_feedforward': 384, 'model__module__dropout': 0.25, 'model__module__nhead': 4, 'model__module__num_layers': 2, 'model__module__patch_size': 32, 'model__optimizer__weight_decay': 0.0001}",0.9644249512670564,0.8540031397174255,0.8659526127880558,0.9133749133749134,0.8254372019077902,0.8846385638110483,0.0489574113608292,6,0.9045636665689436,0.9435194942044256,0.932587064676617,0.9351284710671024,0.9525874224478286,0.9336772237929836,0.0161577206301181,enmo_ai,6400,3,Transformer,b24ce2b4c8,128.0,384.0,4.0,32.0,,,,,,,
1080,6.740641784667969,0.5157532311839522,0.0291454315185546,0.0061045857798907,64,10,3e-05,500,,0.1,,2.0,,0.0001,"{'model__batch_size': 64, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 3e-05, 'model__max_epochs': 500, 'model__module__d_model': 128, 'model__module__dim_feedforward': 128, 'model__module__dropout': 0.1, 'model__module__nhead': 4, 'model__module__num_layers': 2, 'model__module__patch_size': 16, 'model__optimizer__weight_decay': 0.0001}",0.9456979915695513,0.932486388384755,0.8447368421052632,0.9133749133749134,0.7866454689984101,0.8845883208865786,0.0600636782509629,8,0.9006490467761297,0.9246926589392344,0.9332042253521128,0.9264833073862652,0.9380897583429229,0.9246237993593328,0.0129089661455523,enmo_ai_jerk,6400,3,Transformer,b24ce2b4c8,128.0,128.0,4.0,16.0,,,,,,,
1110,3.892256498336792,0.474114332865771,0.0255141258239746,0.0028215817717854,64,10,0.0001,500,,0.25,,3.0,,0.0001,"{'model__batch_size': 64, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.0001, 'model__max_epochs': 500, 'model__module__d_model': 96, 'model__module__dim_feedforward': 128, 'model__module__dropout': 0.25, 'model__module__nhead': 4, 'model__module__num_layers': 3, 'model__module__patch_size': 16, 'model__optimizer__weight_decay': 0.0001}",0.9475197699496763,0.9289805269186712,0.831802343997466,0.894266917293233,0.819704433497537,0.8844547983313167,0.0510311660134625,9,0.8945177367340955,0.903190848886213,0.9002576370997424,0.9244444444444444,0.942067480258435,0.912895629484586,0.017753988647508,enmo_ai_jerk,6400,3,Transformer,b24ce2b4c8,96.0,128.0,4.0,16.0,,,,,,,
1152,1.9704460620880129,0.0723165890683858,0.0248690605163574,0.003411977438407,64,10,0.0002,500,,0.1,,2.0,,0.0001,"{'model__batch_size': 64, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.0002, 'model__max_epochs': 500, 'model__module__d_model': 96, 'model__module__dim_feedforward': 128, 'model__module__dropout': 0.1, 'model__module__nhead': 4, 'model__module__num_layers': 2, 'model__module__patch_size': 16, 'model__optimizer__weight_decay': 0.0001}",0.965566037735849,0.902668759811617,0.8659526127880558,0.9007936507936508,0.7866454689984101,0.8843253060255165,0.058457936302054,10,0.8680622896583194,0.8956227245787824,0.8950352112676057,0.8970766303407716,0.9146573604060914,0.8940908432503141,0.0149172426803102,enmo_ai_jerk,6400,3,Transformer,b24ce2b4c8,96.0,128.0,4.0,16.0,,,,,,,
1043,1.7104419231414796,0.2559371971783003,0.021136999130249,0.0022337997559569,128,10,0.0002,500,,0.1,,3.0,,0.0001,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.0002, 'model__max_epochs': 500, 'model__module__d_model': 128, 'model__module__dim_feedforward': 256, 'model__module__dropout': 0.1, 'model__module__nhead': 4, 'model__module__num_layers': 3, 'model__module__patch_size': 32, 'model__optimizer__weight_decay': 0.0001}",0.965566037735849,0.9077380952380952,0.8447368421052632,0.9103085386271228,0.7927092987333951,0.8842117624879451,0.0596389442747147,7,0.9045636665689436,0.93410607657183,0.9089333404078456,0.9212355212355212,0.9431049069373942,0.9223887023443068,0.014605248942995,enmo_ai,6400,3,Transformer,b24ce2b4c8,128.0,256.0,4.0,32.0,,,,,,,
1039,1.7159574031829834,0.2737437032412979,0.0232492923736572,0.0045464605631159,128,10,0.0002,500,,0.25,,3.0,,0.0001,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.0002, 'model__max_epochs': 500, 'model__module__d_model': 128, 'model__module__dim_feedforward': 128, 'model__module__dropout': 0.25, 'model__module__nhead': 4, 'model__module__num_layers': 3, 'model__module__patch_size': 32, 'model__optimizer__weight_decay': 0.0001}",0.9456979915695513,0.9077380952380952,0.8621955288621955,0.9103085386271228,0.7927092987333951,0.8837298906060719,0.0526713220602416,8,0.9000155617802676,0.9323232323232324,0.9274327436313976,0.9151680006262108,0.9476144109055502,0.9245107898533316,0.0160664450694296,enmo_ai,6400,3,Transformer,b24ce2b4c8,128.0,128.0,4.0,32.0,,,,,,,
997,2.2887699604034424,0.2024643625591348,0.0198753356933593,0.002052998201531,128,10,0.0001,500,,0.25,,2.0,,0.0001,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.0001, 'model__max_epochs': 500, 'model__module__d_model': 128, 'model__module__dim_feedforward': 256, 'model__module__dropout': 0.25, 'model__module__nhead': 4, 'model__module__num_layers': 2, 'model__module__patch_size': 32, 'model__optimizer__weight_decay': 0.0001}",0.9644249512670564,0.8540031397174255,0.8621955288621955,0.9103085386271228,0.8254372019077902,0.8832738720763181,0.0489132366358965,9,0.9137805142778206,0.9323232323232324,0.936505361809498,0.9212355212355212,0.9285651057802956,0.9264819470852736,0.0080966707438654,enmo_ai,6400,3,Transformer,b24ce2b4c8,128.0,256.0,4.0,32.0,,,,,,,
807,5.11221866607666,0.5276219236319747,0.0214436054229736,0.0031793070947951,64,10,3e-05,500,,0.25,,3.0,,0.0001,"{'model__batch_size': 64, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 3e-05, 'model__max_epochs': 500, 'model__module__d_model': 128, 'model__module__dim_feedforward': 256, 'model__module__dropout': 0.25, 'model__module__nhead': 4, 'model__module__num_layers': 3, 'model__module__patch_size': 32, 'model__optimizer__weight_decay': 0.0001}",0.965566037735849,0.8246464646464646,0.9015682349015682,0.931818181818182,0.7927092987333951,0.8832616435670918,0.0649651419570235,10,0.920012449424214,0.905045351473923,0.9177571094489172,0.9076808749833272,0.9471390035193026,0.9195269577699368,0.0149388067394341,enmo_ai,6400,3,Transformer,b24ce2b4c8,128.0,256.0,4.0,32.0,,,,,,,
1088,6.180047035217285,0.4990221309215413,0.024551248550415,0.00271984663348,64,10,3e-05,500,,0.1,,2.0,,0.0001,"{'model__batch_size': 64, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 3e-05, 'model__max_epochs': 500, 'model__module__d_model': 128, 'model__module__dim_feedforward': 256, 'model__module__dropout': 0.1, 'model__module__nhead': 4, 'model__module__num_layers': 2, 'model__module__patch_size': 16, 'model__optimizer__weight_decay': 0.0001}",0.9644249512670564,0.902668759811617,0.8487179487179488,0.9133749133749134,0.7866454689984101,0.8831664084339892,0.0606610820703193,11,0.8833501075523453,0.919640179910045,0.9192561824140772,0.9304581580177652,0.92275664034458,0.9150922536477624,0.0163733907016679,enmo_ai_jerk,6400,3,Transformer,b24ce2b4c8,128.0,256.0,4.0,16.0,,,,,,,
953,5.6903526306152346,0.7993493115375412,0.0242114543914794,0.0030234508535274,128,10,3e-05,500,,0.1,,2.0,,0.0001,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 3e-05, 'model__max_epochs': 500, 'model__module__d_model': 128, 'model__module__dim_feedforward': 384, 'model__module__dropout': 0.1, 'model__module__nhead': 4, 'model__module__num_layers': 2, 'model__module__patch_size': 32, 'model__optimizer__weight_decay': 0.0001}",0.9456979915695513,0.9077380952380952,0.8621955288621955,0.8903508771929824,0.8088972431077694,0.8829759471941188,0.0458717529729054,11,0.895506205347635,0.9525226757369616,0.937108377813878,0.9237151233521468,0.9466471935233768,0.9310999151547996,0.0202889205575918,enmo_ai,6400,3,Transformer,b24ce2b4c8,128.0,384.0,4.0,32.0,,,,,,,
1304,2.3560790061950683,0.4121557298941892,0.023766279220581,0.0021669037164423,128,10,0.0002,500,,0.1,,2.0,,0.0001,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.0002, 'model__max_epochs': 500, 'model__module__d_model': 96, 'model__module__dim_feedforward': 256, 'model__module__dropout': 0.1, 'model__module__nhead': 4, 'model__module__num_layers': 2, 'model__module__patch_size': 16, 'model__optimizer__weight_decay': 0.0001}",0.9644249512670564,0.902668759811617,0.8659526127880558,0.8787248787248787,0.8029715762273901,0.8829485557637996,0.0524028782664116,12,0.8844718068992475,0.8981692573402418,0.905429927414852,0.9151680006262108,0.8884441319125151,0.8983366248386135,0.0111689995702889,enmo_ai_jerk,6400,3,Transformer,b24ce2b4c8,96.0,256.0,4.0,16.0,,,,,,,
1024,2.69071478843689,0.5754911382608148,0.0212511539459228,0.0018624772264699,128,10,0.0002,500,,0.1,,2.0,,0.0001,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.0002, 'model__max_epochs': 500, 'model__module__d_model': 96, 'model__module__dim_feedforward': 384, 'model__module__dropout': 0.1, 'model__module__nhead': 4, 'model__module__num_layers': 2, 'model__module__patch_size': 16, 'model__optimizer__weight_decay': 0.0001}",0.9262626262626262,0.9077380952380952,0.8276533592989289,0.9103085386271228,0.8423772609819121,0.8828679760817371,0.0398566302633526,12,0.9176282051282052,0.9007319869477026,0.9125053809728798,0.9006545114539505,0.9476144109055502,0.9158268990816576,0.0172208060939759,enmo_ai,6400,3,Transformer,b24ce2b4c8,96.0,384.0,4.0,16.0,,,,,,,
875,1.74070463180542,0.3341617099830929,0.0233081340789794,0.0062507338740277,64,10,0.0002,500,,0.1,,3.0,,0.0001,"{'model__batch_size': 64, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.0002, 'model__max_epochs': 500, 'model__module__d_model': 96, 'model__module__dim_feedforward': 256, 'model__module__dropout': 0.1, 'model__module__nhead': 4, 'model__module__num_layers': 3, 'model__module__patch_size': 32, 'model__optimizer__weight_decay': 0.0001}",0.965566037735849,0.932486388384755,0.8659526127880558,0.8636363636363636,0.7866454689984101,0.8828573743086867,0.0619930818411841,13,0.8680622896583194,0.9302845845689612,0.9062543240625432,0.891807633418805,0.9386329735895412,0.907008361059634,0.0256527810138505,enmo_ai,6400,3,Transformer,b24ce2b4c8,96.0,256.0,4.0,32.0,,,,,,,
1116,3.0876144886016847,0.1161924412171878,0.0242238521575927,0.0032724533525655,64,10,0.0001,500,,0.25,,2.0,,0.0001,"{'model__batch_size': 64, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.0001, 'model__max_epochs': 500, 'model__module__d_model': 96, 'model__module__dim_feedforward': 256, 'model__module__dropout': 0.25, 'model__module__nhead': 4, 'model__module__num_layers': 2, 'model__module__patch_size': 16, 'model__optimizer__weight_decay': 0.0001}",0.9456979915695513,0.932486388384755,0.8659526127880558,0.8977272727272727,0.7706766917293233,0.8825081914397916,0.0624544041001589,13,0.8900171179582944,0.907426597582038,0.890758364442575,0.8979630723499934,0.9234599516289655,0.9019250207923732,0.0124596147027893,enmo_ai_jerk,6400,3,Transformer,b24ce2b4c8,96.0,256.0,4.0,16.0,,,,,,,
1045,1.3856202602386474,0.1239323093044842,0.0203330516815185,0.0022746283074231,128,10,0.0002,500,,0.25,,2.0,,0.0001,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.0002, 'model__max_epochs': 500, 'model__module__d_model': 128, 'model__module__dim_feedforward': 256, 'model__module__dropout': 0.25, 'model__module__nhead': 4, 'model__module__num_layers': 2, 'model__module__patch_size': 32, 'model__optimizer__weight_decay': 0.0001}",0.9644249512670564,0.8816342115311187,0.8447368421052632,0.894266917293233,0.8254372019077902,0.8821000248208923,0.0480256737421638,14,0.9054579953145268,0.9066592365561438,0.9133262260127932,0.9068788560226028,0.9380897583429229,0.914082414449798,0.0123150299328154,enmo_ai,6400,3,Transformer,b24ce2b4c8,128.0,256.0,4.0,32.0,,,,,,,
1049,1.418410062789917,0.2093110956765512,0.0202948093414306,0.001628865609372,128,10,0.0002,500,,0.1,,2.0,,0.0001,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.0002, 'model__max_epochs': 500, 'model__module__d_model': 128, 'model__module__dim_feedforward': 384, 'model__module__dropout': 0.1, 'model__module__nhead': 4, 'model__module__num_layers': 2, 'model__module__patch_size': 32, 'model__optimizer__weight_decay': 0.0001}",0.906048906048906,0.8747474747474748,0.8621955288621955,0.9417249417249416,0.8254372019077902,0.8820308106582617,0.0394704449615664,15,0.8878708551483421,0.9203259710053688,0.9027837566365332,0.905187765405765,0.9369466832548998,0.9106230062901816,0.0167077200921728,enmo_ai,6400,3,Transformer,b24ce2b4c8,128.0,384.0,4.0,32.0,,,,,,,
1037,1.4971876621246338,0.2334847250857242,0.0222675323486328,0.0048613405727908,128,10,0.0002,500,,0.25,,2.0,,0.0001,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.0002, 'model__max_epochs': 500, 'model__module__d_model': 128, 'model__module__dim_feedforward': 128, 'model__module__dropout': 0.25, 'model__module__nhead': 4, 'model__module__num_layers': 2, 'model__module__patch_size': 32, 'model__optimizer__weight_decay': 0.0001}",0.9456979915695513,0.902668759811617,0.8276533592989289,0.906832298136646,0.8254372019077902,0.8816579221449066,0.0474417478390265,16,0.8661458333333334,0.9109525558295296,0.9185193045754408,0.8882452697166594,0.933027457675345,0.9033780842260616,0.023583710908974,enmo_ai,6400,3,Transformer,b24ce2b4c8,128.0,128.0,4.0,32.0,,,,,,,
839,2.4566883563995363,0.2384631832020345,0.021816349029541,0.0023701292546577,64,10,0.0001,500,,0.25,,3.0,,0.0001,"{'model__batch_size': 64, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.0001, 'model__max_epochs': 500, 'model__module__d_model': 96, 'model__module__dim_feedforward': 384, 'model__module__dropout': 0.25, 'model__module__nhead': 4, 'model__module__num_layers': 3, 'model__module__patch_size': 32, 'model__optimizer__weight_decay': 0.0001}",0.9644249512670564,0.9538690476190476,0.8228228228228228,0.8636363636363636,0.8029715762273901,0.8815449523145361,0.0663967626593397,17,0.8945177367340955,0.9152792413066386,0.910553287587944,0.893556466302368,0.9204377403135168,0.9068688944489124,0.010937953238342,enmo_ai,6400,3,Transformer,b24ce2b4c8,96.0,384.0,4.0,32.0,,,,,,,
1322,3.060762739181518,0.2178626834426023,0.0267678260803222,0.0027046410278356,128,10,0.0002,500,,0.1,,3.0,,0.0001,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.0002, 'model__max_epochs': 500, 'model__module__d_model': 128, 'model__module__dim_feedforward': 128, 'model__module__dropout': 0.1, 'model__module__nhead': 4, 'model__module__num_layers': 3, 'model__module__patch_size': 16, 'model__optimizer__weight_decay': 0.0001}",0.9475197699496763,0.932486388384755,0.8447368421052632,0.894266917293233,0.7866454689984101,0.8811310773462676,0.0591091318024622,14,0.8889630793401414,0.9152792413066386,0.9089333404078456,0.9258275320444452,0.933027457675345,0.9144061301548831,0.0152004266072195,enmo_ai_jerk,6400,3,Transformer,b24ce2b4c8,128.0,128.0,4.0,16.0,,,,,,,
877,1.446647548675537,0.0296059293019576,0.0213042736053466,0.0029216491103914,64,10,0.0002,500,,0.25,,2.0,,0.0001,"{'model__batch_size': 64, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.0002, 'model__max_epochs': 500, 'model__module__d_model': 96, 'model__module__dim_feedforward': 256, 'model__module__dropout': 0.25, 'model__module__nhead': 4, 'model__module__num_layers': 2, 'model__module__patch_size': 32, 'model__optimizer__weight_decay': 0.0001}",1.0,0.932486388384755,0.7834501167834501,0.8787248787248787,0.8088972431077694,0.8807117254001706,0.0794120848756918,18,0.8811285846438484,0.9081688596491228,0.9148869346733668,0.9129098360655736,0.9291918926033168,0.9092572215270456,0.015715159041385,enmo_ai,6400,3,Transformer,b24ce2b4c8,96.0,256.0,4.0,32.0,,,,,,,
