,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__batch_size,param_model__callbacks__early_stopping__patience,param_model__lr,param_model__max_epochs,param_model__module__bidirectional,param_model__module__dropout,param_model__module__hidden_size,param_model__module__num_layers,param_model__module__readout_mode,param_model__optimizer__weight_decay,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,method,window_size,decimation_factor,model_type,gridsearch_hash,param_model__module__d_model,param_model__module__dim_feedforward,param_model__module__nhead,param_model__module__patch_size,param_model__module__channels,param_model__module__kernel_size,param_model__module__downsample,param_model__module__input_scaling,param_model__module__leak_rate,param_model__module__reservoir_size,param_model__module__spectral_radius
1216,10.982198905944824,1.6361964199095922,0.0259906768798828,0.001485594805443,128,10,3e-05,500,,0.1,,2.0,,0.0001,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 3e-05, 'model__max_epochs': 500, 'model__module__d_model': 96, 'model__module__dim_feedforward': 384, 'model__module__dropout': 0.1, 'model__module__nhead': 4, 'model__module__num_layers': 2, 'model__module__patch_size': 16, 'model__optimizer__weight_decay': 0.0001}",1.0,0.857097288676236,0.7971766061653702,0.7818181818181817,0.9842070629524018,0.8840598279224379,0.0918701465429551,1,0.8836734693877552,0.9272262652074884,0.9251642387889174,0.925045045045045,0.8921260511339506,0.9106470139126314,0.0187804305519409,enmo_ai_jerk,6400,3,Transformer,b24ce2b4c8,96.0,384.0,4.0,16.0,,,,,,,
1210,11.8705970287323,0.9409413437821074,0.0265875339508056,0.0023925173592316,128,10,3e-05,500,,0.1,,3.0,,0.0001,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 3e-05, 'model__max_epochs': 500, 'model__module__d_model': 96, 'model__module__dim_feedforward': 256, 'model__module__dropout': 0.1, 'model__module__nhead': 4, 'model__module__num_layers': 3, 'model__module__patch_size': 16, 'model__optimizer__weight_decay': 0.0001}",0.9791013584117032,0.8798498122653317,0.7818181818181817,0.8018018018018018,0.96875,0.8822642308594038,0.081763877368199,2,0.8728021775914074,0.9167709987853871,0.9244274368786416,0.9433304272013948,0.8705512613607407,0.9055764603635144,0.0290067481612757,enmo_ai_jerk,6400,3,Transformer,b24ce2b4c8,96.0,256.0,4.0,16.0,,,,,,,
1236,9.632579040527345,0.6383376958685386,0.0267861366271972,0.0028326721562271,128,10,3e-05,500,,0.25,,2.0,,0.0001,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 3e-05, 'model__max_epochs': 500, 'model__module__d_model': 128, 'model__module__dim_feedforward': 256, 'model__module__dropout': 0.25, 'model__module__nhead': 4, 'model__module__num_layers': 2, 'model__module__patch_size': 16, 'model__optimizer__weight_decay': 0.0001}",1.0,0.8084469571000998,0.8181818181818181,0.7818181818181817,1.0,0.88168939142002,0.0973311098839196,3,0.8715834818775996,0.9182497292733514,0.9251642387889174,0.9206733789192196,0.874671052631579,0.9020683762981336,0.0237543398256127,enmo_ai_jerk,6400,3,Transformer,b24ce2b4c8,128.0,256.0,4.0,16.0,,,,,,,
1332,2.816555976867676,0.3986287760266644,0.0261726856231689,0.0025099387721149,128,10,0.0002,500,,0.25,,2.0,,0.0001,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.0002, 'model__max_epochs': 500, 'model__module__d_model': 128, 'model__module__dim_feedforward': 256, 'model__module__dropout': 0.25, 'model__module__nhead': 4, 'model__module__num_layers': 2, 'model__module__patch_size': 16, 'model__optimizer__weight_decay': 0.0001}",0.9603174603174602,0.857097288676236,0.7971766061653702,0.8018018018018018,0.9838383838383838,0.8800463081598504,0.0783996181387339,4,0.8933673469387755,0.9461459403905448,0.9251642387889174,0.9393384662323444,0.8673629242819844,0.9142757833265132,0.0296660833410578,enmo_ai_jerk,6400,3,Transformer,b24ce2b4c8,128.0,256.0,4.0,16.0,,,,,,,
1034,3.172684907913208,0.2322521728978157,0.0225753784179687,0.0013348913720009,128,10,0.0002,500,,0.1,,3.0,,0.0001,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.0002, 'model__max_epochs': 500, 'model__module__d_model': 128, 'model__module__dim_feedforward': 128, 'model__module__dropout': 0.1, 'model__module__nhead': 4, 'model__module__num_layers': 3, 'model__module__patch_size': 16, 'model__optimizer__weight_decay': 0.0001}",0.9798319327731092,0.8693877551020408,0.7681159420289855,0.7818181818181817,1.0,0.8798307623444636,0.0965780546352198,1,0.8825866254689914,0.9251642387889174,0.8897053195560658,0.9305444248544104,0.8701192448507905,0.899623970703835,0.0239481080657383,enmo_ai,6400,3,Transformer,b24ce2b4c8,128.0,128.0,4.0,16.0,,,,,,,
1298,3.1540310859680174,0.5147731232475095,0.0250356674194335,0.0011608152357367,128,10,0.0002,500,,0.1,,3.0,,0.0001,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.0002, 'model__max_epochs': 500, 'model__module__d_model': 96, 'model__module__dim_feedforward': 128, 'model__module__dropout': 0.1, 'model__module__nhead': 4, 'model__module__num_layers': 3, 'model__module__patch_size': 16, 'model__optimizer__weight_decay': 0.0001}",0.9573863636363636,0.8935816428333887,0.7681159420289855,0.7848160223567768,0.9842070629524018,0.8776214067615833,0.0878430028712097,5,0.896775385752564,0.9258756294913144,0.9042747533796128,0.9200419689212902,0.8885848563968668,0.9071105187883296,0.0139814769577411,enmo_ai_jerk,6400,3,Transformer,b24ce2b4c8,96.0,128.0,4.0,16.0,,,,,,,
1292,3.9813374042510983,0.4679105109315479,0.0274302959442138,0.0013050678218385,128,10,0.0001,500,,0.25,,2.0,,0.0001,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.0001, 'model__max_epochs': 500, 'model__module__d_model': 128, 'model__module__dim_feedforward': 384, 'model__module__dropout': 0.25, 'model__module__nhead': 4, 'model__module__num_layers': 2, 'model__module__patch_size': 16, 'model__optimizer__weight_decay': 0.0001}",1.0,0.8333333333333333,0.7681159420289855,0.7818181818181817,1.0,0.8766534914361002,0.1030334839064325,6,0.9066063013951768,0.92130359690621,0.8920223726817781,0.9156756756756756,0.8582677165354331,0.8987751326388548,0.0225430157152435,enmo_ai_jerk,6400,3,Transformer,b24ce2b4c8,128.0,384.0,4.0,16.0,,,,,,,
1158,3.2940284252166747,0.3293444382124215,0.02774658203125,0.003084128599187,64,10,0.0002,500,,0.25,,3.0,,0.0001,"{'model__batch_size': 64, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.0002, 'model__max_epochs': 500, 'model__module__d_model': 96, 'model__module__dim_feedforward': 128, 'model__module__dropout': 0.25, 'model__module__nhead': 4, 'model__module__num_layers': 3, 'model__module__patch_size': 16, 'model__optimizer__weight_decay': 0.0001}",0.9791013584117032,0.8510142999667443,0.8026352677319877,0.7630634224172318,0.9842070629524018,0.8760042822960138,0.0906642136572648,7,0.8995811386556888,0.9311406472929338,0.9409776976796576,0.9212836815016652,0.8687664041994752,0.9123499138658842,0.0257488555403737,enmo_ai_jerk,6400,3,Transformer,b24ce2b4c8,96.0,128.0,4.0,16.0,,,,,,,
1326,3.3462255001068115,0.4352040482610403,0.0252163410186767,0.0011155300244234,128,10,0.0002,500,,0.25,,3.0,,0.0001,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.0002, 'model__max_epochs': 500, 'model__module__d_model': 128, 'model__module__dim_feedforward': 128, 'model__module__dropout': 0.25, 'model__module__nhead': 4, 'model__module__num_layers': 3, 'model__module__patch_size': 16, 'model__optimizer__weight_decay': 0.0001}",0.9791013584117032,0.8397997496871088,0.7971766061653702,0.7630634224172318,1.0,0.8758282273362827,0.0962122639495945,8,0.8632807294740248,0.9466325944854916,0.9033078880407124,0.9349256292906178,0.8642269736842105,0.9024747629950112,0.0346489034557412,enmo_ai_jerk,6400,3,Transformer,b24ce2b4c8,128.0,128.0,4.0,16.0,,,,,,,
1286,4.2932148456573485,0.5031329011249569,0.0274398326873779,0.0024500334059348,128,10,0.0001,500,,0.25,,3.0,,0.0001,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.0001, 'model__max_epochs': 500, 'model__module__d_model': 128, 'model__module__dim_feedforward': 256, 'model__module__dropout': 0.25, 'model__module__nhead': 4, 'model__module__num_layers': 3, 'model__module__patch_size': 16, 'model__optimizer__weight_decay': 0.0001}",1.0,0.8397997496871088,0.752895752895753,0.8018018018018018,0.9842070629524018,0.8757408734674131,0.0990504105328839,9,0.8814616755793226,0.9167709987853871,0.9042747533796128,0.9206733789192196,0.8701192448507905,0.8986600103028664,0.0197710882417978,enmo_ai_jerk,6400,3,Transformer,b24ce2b4c8,128.0,256.0,4.0,16.0,,,,,,,
