,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__batch_size,param_model__callbacks__early_stopping__patience,param_model__lr,param_model__max_epochs,param_model__module__downsample,param_model__module__input_scaling,param_model__module__leak_rate,param_model__module__reservoir_size,param_model__module__spectral_radius,param_model__optimizer__weight_decay,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,58.409826803207395,44.72838783986063,0.14770350456237794,0.005264641167317664,128,10,0.0008,500,8,0.5,0.85,400,0.9,0.0,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.0008, 'model__max_epochs': 500, 'model__module__downsample': 8, 'model__module__input_scaling': 0.5, 'model__module__leak_rate': 0.85, 'model__module__reservoir_size': 400, 'model__module__spectral_radius': 0.9, 'model__optimizer__weight_decay': 0.0}",0.5251661918328585,0.6493738819320215,0.5532245532245532,0.4724025974025974,0.5398646660782583,0.5480063780940578,0.05763070956333791,8,0.5814612426634285,0.5937125987393281,0.6165268359958626,0.5568823986865982,0.642075828604326,0.5981317809379088,0.029217819664285022
1,42.22010750770569,33.86363127791626,0.17141923904418946,0.040522999204376936,128,10,0.0008,500,8,0.5,0.85,700,0.9,0.0,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.0008, 'model__max_epochs': 500, 'model__module__downsample': 8, 'model__module__input_scaling': 0.5, 'model__module__leak_rate': 0.85, 'model__module__reservoir_size': 700, 'model__module__spectral_radius': 0.9, 'model__optimizer__weight_decay': 0.0}",0.4998456313677061,0.7142857142857142,0.5630296610169492,0.554672513017265,0.5844444444444444,0.5832555928264157,0.07120900018577582,1,0.5975354125643143,0.6157050187777399,0.6190550098667436,0.5082278481012659,0.6264331874087972,0.5933912953437721,0.043630910101912106
2,61.12118201255798,47.92710732701379,0.15095109939575196,0.010963991346617083,128,10,0.0008,500,8,0.5,0.95,400,0.9,0.0,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.0008, 'model__max_epochs': 500, 'model__module__downsample': 8, 'model__module__input_scaling': 0.5, 'model__module__leak_rate': 0.95, 'model__module__reservoir_size': 400, 'model__module__spectral_radius': 0.9, 'model__optimizer__weight_decay': 0.0}",0.5378690629011553,0.6493738819320215,0.5436105476673428,0.49444444444444446,0.5398646660782583,0.5530325206046445,0.05139322326328722,6,0.5962013614589461,0.5875309769140472,0.6112845673505798,0.5449565936337329,0.6315486470926885,0.5943044292899989,0.028844908531632678
3,43.28518056869507,41.904943666487895,0.16085205078125,0.031020493550132217,128,10,0.0008,500,8,0.5,0.95,700,0.9,0.0,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.0008, 'model__max_epochs': 500, 'model__module__downsample': 8, 'model__module__input_scaling': 0.5, 'model__module__leak_rate': 0.95, 'model__module__reservoir_size': 700, 'model__module__spectral_radius': 0.9, 'model__optimizer__weight_decay': 0.0}",0.46172248803827753,0.6666666666666667,0.5418233082706767,0.5305555555555556,0.5960396039603961,0.5593615244983146,0.06860091743529391,4,0.584983965289568,0.6129777606623664,0.6004222972972972,0.5598710604229078,0.6199467072706509,0.5956403581885581,0.021481398670219132
4,62.80596952438354,44.26551651110629,0.16267776489257812,0.027471783862710732,128,10,0.001,500,8,0.5,0.85,400,0.9,0.0,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.001, 'model__max_epochs': 500, 'model__module__downsample': 8, 'model__module__input_scaling': 0.5, 'model__module__leak_rate': 0.85, 'model__module__reservoir_size': 400, 'model__module__spectral_radius': 0.9, 'model__optimizer__weight_decay': 0.0}",0.4957983193277311,0.6493738819320215,0.573055028462998,0.4724025974025974,0.5723270440251572,0.5525913742301011,0.06297746044122475,7,0.5988980716253444,0.5755976170726189,0.6300323105587132,0.5658342694202022,0.6288650870929352,0.5998454711539629,0.026453737805025534
5,50.74009704589844,47.195211946207976,0.16872167587280273,0.030289513998199975,128,10,0.001,500,8,0.5,0.85,700,0.9,0.0,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.001, 'model__max_epochs': 500, 'model__module__downsample': 8, 'model__module__input_scaling': 0.5, 'model__module__leak_rate': 0.85, 'model__module__reservoir_size': 700, 'model__module__spectral_radius': 0.9, 'model__optimizer__weight_decay': 0.0}",0.4871794871794872,0.6827886710239651,0.5630296610169492,0.5250692869740489,0.5686274509803921,0.5653389114349686,0.0656370800866703,3,0.601669341894061,0.6025438001156272,0.6245888157894737,0.4979372732243153,0.6050570014626034,0.586359246497216,0.04500197809736477
6,62.7621497631073,50.052350847134825,0.15878725051879883,0.016002992383767844,128,10,0.001,500,8,0.5,0.95,400,0.9,0.0,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.001, 'model__max_epochs': 500, 'model__module__downsample': 8, 'model__module__input_scaling': 0.5, 'model__module__leak_rate': 0.95, 'model__module__reservoir_size': 400, 'model__module__spectral_radius': 0.9, 'model__optimizer__weight_decay': 0.0}",0.5251661918328585,0.6493738819320215,0.5630296610169492,0.5427489177489178,0.5504807692307692,0.5661598843523032,0.043379162108100895,2,0.5971166958893435,0.5445175438596491,0.6132127192982456,0.5230202578268877,0.639943741209564,0.583562191616738,0.04343171140502293
7,46.54932508468628,36.539353058089546,0.14487414360046386,0.004281473450016568,128,10,0.001,500,8,0.5,0.95,700,0.9,0.0,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.001, 'model__max_epochs': 500, 'model__module__downsample': 8, 'model__module__input_scaling': 0.5, 'model__module__leak_rate': 0.95, 'model__module__reservoir_size': 700, 'model__module__spectral_radius': 0.9, 'model__optimizer__weight_decay': 0.0}",0.46172248803827753,0.6975488159534691,0.5418233082706767,0.5190463140586462,0.5723270440251572,0.5584935940692454,0.07839177554087011,5,0.5881175636277678,0.6097863706886264,0.603646242332916,0.5688722430295464,0.6445011041045371,0.6029847047566788,0.02511972785146156
