,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__batch_size,param_model__callbacks__early_stopping__patience,param_model__lr,param_model__max_epochs,param_model__module__channels,param_model__module__dropout,param_model__module__kernel_size,param_model__optimizer__weight_decay,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,23.545173120498657,9.849428301740346,0.05267677307128906,0.004020712035714524,48,10,0.001,500,256,0.1,3,0.0001,"{'model__batch_size': 48, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.001, 'model__max_epochs': 500, 'model__module__channels': 256, 'model__module__dropout': 0.1, 'model__module__kernel_size': 3, 'model__optimizer__weight_decay': 0.0001}",0.8288690476190477,0.8850574712643677,0.6996966632962589,0.7212009803921569,0.7610294117647058,0.7791707148673075,0.06882971934432203,1,0.8249190600522194,0.8569732297063903,0.7386858513189449,0.852991452991453,0.8766042247907533,0.8300347637719522,0.04856377138834779
1,29.66132984161377,13.457107414640241,0.05348782539367676,0.004637669512638072,48,10,0.001,500,256,0.1,5,0.0001,"{'model__batch_size': 48, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.001, 'model__max_epochs': 500, 'model__module__channels': 256, 'model__module__dropout': 0.1, 'model__module__kernel_size': 5, 'model__optimizer__weight_decay': 0.0001}",0.8479804161566707,0.8651162790697675,0.6378364253984845,0.6542553191489362,0.7610294117647058,0.753243570307713,0.09451843758540958,2,0.8461409921671018,0.8540878492389123,0.7721631205673758,0.8652838545886674,0.8966089727687346,0.8468569578661583,0.041101779127020725
2,32.131064319610594,8.531016364072185,0.052103281021118164,0.005012575006980667,48,10,0.0003,500,256,0.1,3,0.0001,"{'model__batch_size': 48, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.0003, 'model__max_epochs': 500, 'model__module__channels': 256, 'model__module__dropout': 0.1, 'model__module__kernel_size': 3, 'model__optimizer__weight_decay': 0.0001}",0.7744531053557959,0.8201550387596899,0.4362297496318115,0.706766917293233,0.7360199937519525,0.6947249609584966,0.13472887155384172,4,0.7501475506590596,0.7992742517923515,0.6947956688787984,0.8278792134831461,0.8276816212812244,0.779955661218916,0.05116324817240005
3,35.066694259643555,11.383511831574426,0.04754328727722168,0.002863728277348515,48,10,0.0003,500,256,0.1,5,0.0001,"{'model__batch_size': 48, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.0003, 'model__max_epochs': 500, 'model__module__channels': 256, 'model__module__dropout': 0.1, 'model__module__kernel_size': 5, 'model__optimizer__weight_decay': 0.0001}",0.8288690476190477,0.8094194961664841,0.4652777777777778,0.7166521360069747,0.7512755102040816,0.7142987935548731,0.1308117527404668,3,0.7950394971545061,0.8235173579686139,0.6124255234987268,0.8097612359550562,0.8487375886524823,0.777896240645877,0.08460450382353736
