,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_init_algorithm,param_metric,param_n_clusters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.2839938163757324,0.00545636160410304,0.004593801498413086,0.00035526907273261145,forgy,euclidean,2,"{'init_algorithm': 'forgy', 'metric': 'euclidean', 'n_clusters': 2}",0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.0,1,0.49122807017543857,0.5925925925925926,0.40625,0.40625,0.40625,0.4605141325536062,0.07378597944852933
1,0.2966660976409912,0.009900555414518905,0.004896688461303711,0.00022545410486805148,random,euclidean,2,"{'init_algorithm': 'random', 'metric': 'euclidean', 'n_clusters': 2}",0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.0,1,0.6947368421052631,0.5925925925925926,0.5925925925925926,0.40625,0.40625,0.5384844054580896,0.11422967369458133
