,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__batch_size,param_model__callbacks__early_stopping__patience,param_model__lr,param_model__max_epochs,param_model__module__bidirectional,param_model__module__dropout,param_model__module__hidden_size,param_model__module__num_layers,param_model__module__readout_mode,param_model__optimizer__weight_decay,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,method,window_size,decimation_factor,model_type,gridsearch_hash,param_model__module__d_model,param_model__module__dim_feedforward,param_model__module__nhead,param_model__module__patch_size,param_model__module__channels,param_model__module__kernel_size,param_model__module__downsample,param_model__module__input_scaling,param_model__module__leak_rate,param_model__module__reservoir_size,param_model__module__spectral_radius
14,7.06544861793518,0.4437637497401702,0.0196658611297607,0.0011719001163365,128,10,3e-05,500,,0.25,,2.0,,0.0001,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 3e-05, 'model__max_epochs': 500, 'model__module__d_model': 96, 'model__module__dim_feedforward': 128, 'model__module__dropout': 0.25, 'model__module__nhead': 4, 'model__module__num_layers': 2, 'model__module__patch_size': 32, 'model__optimizer__weight_decay': 0.0001}",0.8870703764320786,0.9310344827586208,0.931818181818182,0.7896440129449838,0.8194444444444444,0.8718022996796619,0.0580255131349845,1,0.913423558897243,0.888421052631579,0.9293401413982718,0.9327412711378368,0.9667053813395275,0.9261262810808916,0.0256273048629127,enmo_ai,6400,3,Transformer,b24ce2b4c8,96.0,128.0,4.0,32.0,,,,,,,
15,8.70684061050415,2.61884317409258,0.026948070526123,0.0023583126604368,64,10,3e-05,500,,0.1,,2.0,,0.0001,"{'model__batch_size': 64, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 3e-05, 'model__max_epochs': 500, 'model__module__d_model': 128, 'model__module__dim_feedforward': 128, 'model__module__dropout': 0.1, 'model__module__nhead': 4, 'model__module__num_layers': 2, 'model__module__patch_size': 16, 'model__optimizer__weight_decay': 0.0001}",0.9208897041962852,0.9275905118601748,0.931818181818182,0.7558893820416525,0.7922115664051148,0.8656798692642818,0.075771858281187,1,0.939753320683112,0.8943326225273487,0.923165846172244,0.9052051439069198,0.9661410975083896,0.9257196061596028,0.0254689995850193,enmo_ai_jerk,6400,3,Transformer,b24ce2b4c8,128.0,128.0,4.0,16.0,,,,,,,
13,3.514088535308838,0.3948308935163624,0.0394936561584472,0.0049251056515446,64,10,0.0001,500,,0.25,,2.0,,0.0001,"{'model__batch_size': 64, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.0001, 'model__max_epochs': 500, 'model__module__d_model': 128, 'model__module__dim_feedforward': 128, 'model__module__dropout': 0.25, 'model__module__nhead': 4, 'model__module__num_layers': 2, 'model__module__patch_size': 32, 'model__optimizer__weight_decay': 0.0001}",0.934782608695652,0.9275905118601748,0.8603174603174604,0.8266666666666667,0.7360199937519525,0.8570754482583812,0.07293888494326,1,0.9541654135338344,0.8835164835164835,0.9353133652152026,0.944464375403602,0.9055909712458832,0.9246101217830012,0.0262018368455722,raw_enmo_ai_jerk,6400,3,Transformer,b24ce2b4c8,128.0,128.0,4.0,32.0,,,,,,,
12,3.3365729331970213,0.736713948507334,0.0309492588043212,0.0025247880686037,64,10,0.0002,500,,0.1,,3.0,,0.0001,"{'model__batch_size': 64, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.0002, 'model__max_epochs': 500, 'model__module__d_model': 128, 'model__module__dim_feedforward': 128, 'model__module__dropout': 0.1, 'model__module__nhead': 4, 'model__module__num_layers': 3, 'model__module__patch_size': 16, 'model__optimizer__weight_decay': 0.0001}",0.8431818181818183,0.9100775193798448,0.7413117324274889,0.8266666666666667,0.7849624060150375,0.8212400285341712,0.0567584156372886,1,0.8643944732739659,0.8943326225273487,0.7528846153846154,0.8822331460674158,0.9713439466864124,0.8730377607879516,0.0703045051219411,raw,6400,3,Transformer,b24ce2b4c8,128.0,128.0,4.0,16.0,,,,,,,
9,37.200705242156985,4.054037291187066,0.0563323974609375,0.0040259923138075,128,10,0.001,500,True,0.1,64.0,2.0,attention,0.0001,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.001, 'model__max_epochs': 500, 'model__module__bidirectional': True, 'model__module__dropout': 0.1, 'model__module__hidden_size': 64, 'model__module__num_layers': 2, 'model__module__readout_mode': 'attention', 'model__optimizer__weight_decay': 0.0001}",0.8870703764320786,0.8725274725274725,0.840793352988475,0.6788724208079047,0.7927295918367347,0.8143986429185333,0.0750915801639706,1,0.8217543859649122,0.8379029936672424,0.8661458333333334,0.8939504959342328,0.8542592453114408,0.8548025908422325,0.0246548294577767,raw_enmo_ai_jerk,6400,3,RNN,b296446b5e,,,,,,,,,,,
5,48.0136480808258,8.065321220057017,0.0568367481231689,0.0058255878505215,128,10,0.001,500,True,0.1,64.0,1.0,attention,0.0001,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.001, 'model__max_epochs': 500, 'model__module__bidirectional': True, 'model__module__dropout': 0.1, 'model__module__hidden_size': 64, 'model__module__num_layers': 1, 'model__module__readout_mode': 'attention', 'model__optimizer__weight_decay': 0.0001}",0.8516129032258064,0.8310445276737412,0.8090277777777778,0.8266666666666667,0.6834415584415584,0.80035868675711,0.0600091549318638,1,0.8408147277712494,0.830899378293132,0.8467249357326478,0.8484136310223267,0.8931234465617233,0.8519952238762158,0.0214577381835758,raw_enmo_ai_jerk,6400,3,GRU,b296446b5e,,,,,,,,,,,
17,23.545173120498657,9.849428301740346,0.052676773071289,0.0040207120357145,48,10,0.001,500,,0.1,,,,0.0001,"{'model__batch_size': 48, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.001, 'model__max_epochs': 500, 'model__module__channels': 256, 'model__module__dropout': 0.1, 'model__module__kernel_size': 3, 'model__optimizer__weight_decay': 0.0001}",0.8288690476190477,0.8850574712643677,0.6996966632962589,0.7212009803921569,0.7610294117647058,0.7791707148673075,0.068829719344322,1,0.8249190600522194,0.8569732297063903,0.7386858513189449,0.852991452991453,0.8766042247907533,0.8300347637719522,0.0485637713883477,raw_enmo_ai_jerk,6400,3,CNN1D,5ee8b4f0c9,,,,,256.0,3.0,,,,,
1,296.7529870510101,1.3501451244187015,0.1132954597473144,0.0038630293331392,128,10,0.001,500,True,0.1,128.0,2.0,attention,0.0001,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.001, 'model__max_epochs': 500, 'model__module__bidirectional': True, 'model__module__dropout': 0.1, 'model__module__hidden_size': 128, 'model__module__num_layers': 2, 'model__module__readout_mode': 'attention', 'model__optimizer__weight_decay': 0.0001}",0.8516129032258064,0.7898550724637681,0.8521836506159015,0.6780952380952381,0.6886446886446886,0.7720783106090805,0.0759639616865714,1,0.7930861618798956,0.8178897123010345,0.7934433164128596,0.8513244725346222,0.8559020087437167,0.8223291343744256,0.0271186943506159,raw_enmo_ai_jerk,6400,3,LSTM,b296446b5e,,,,,,,,,,,
0,97.70148010253908,37.89645810112977,0.0704750537872314,0.002905614148538,128,10,0.001,500,True,0.1,128.0,1.0,attention,0.0001,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.001, 'model__max_epochs': 500, 'model__module__bidirectional': True, 'model__module__dropout': 0.1, 'model__module__hidden_size': 128, 'model__module__num_layers': 1, 'model__module__readout_mode': 'attention', 'model__optimizer__weight_decay': 0.0001}",0.8369565217391304,0.7017297802711547,0.65625,0.74,0.7766323024054982,0.7423137208831566,0.0619586933105381,1,0.7871338494692314,0.566889668548018,0.7837740384615385,0.8278792134831461,0.8321283979178716,0.759561033575961,0.098389207494487,raw,6400,3,LSTM,b296446b5e,,,,,,,,,,,
8,33.52421855926514,19.20990829501189,0.0454961776733398,0.0023446716098723,128,10,0.001,500,True,0.1,64.0,2.0,attention,0.0001,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.001, 'model__max_epochs': 500, 'model__module__bidirectional': True, 'model__module__dropout': 0.1, 'model__module__hidden_size': 64, 'model__module__num_layers': 2, 'model__module__readout_mode': 'attention', 'model__optimizer__weight_decay': 0.0001}",0.8845878136200717,0.5770833333333333,0.6695139911634757,0.6954076850984068,0.7927295918367347,0.7238644830104044,0.1057193108451401,1,0.8032767351802205,0.4889407395062022,0.742588141025641,0.7810621596775335,0.854885239952826,0.7341506030684846,0.1278710585416563,raw,6400,3,RNN,b296446b5e,,,,,,,,,,,
