mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__batch_size,param_model__callbacks__early_stopping__patience,param_model__lr,param_model__max_epochs,param_model__module__dropout,param_model__module__hidden_size,param_model__module__num_layers,param_model__module__readout_mode,param_model__optimizer__weight_decay,param_prep__block_seconds,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.426865816116333,0.07850933313853402,0.012661123275756836,0.00046032612070275145,128,25,0.05,500,0.1,512,2,mean,0.0,518400,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 25, 'model__lr': 0.05, 'model__max_epochs': 500, 'model__module__dropout': 0.1, 'model__module__hidden_size': 512, 'model__module__num_layers': 2, 'model__module__readout_mode': 'mean', 'model__optimizer__weight_decay': 0.0, 'prep__block_seconds': 518400}",0.7845809743326299,0.9000131599781082,0.6523908620126277,0.512775211062887,0.7704522364185846,0.7240424887609676,0.1315691972181987,1,0.7776591111599993,0.8132674029771831,0.8431024822467612,0.8296627887487429,0.766105585977084,0.8059594742219541,0.029611142987231397
0.5954633712768554,0.11225257907862385,0.012758350372314453,0.000377090548811023,128,25,0.05,500,0.1,512,2,attention,0.0,518400,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 25, 'model__lr': 0.05, 'model__max_epochs': 500, 'model__module__dropout': 0.1, 'model__module__hidden_size': 512, 'model__module__num_layers': 2, 'model__module__readout_mode': 'attention', 'model__optimizer__weight_decay': 0.0, 'prep__block_seconds': 518400}",0.7837671070677734,0.9000131599781082,0.6523908620126277,0.512775211062887,0.7704522364185846,0.7238797153079961,0.13149468248093127,2,0.7780726759216794,0.8132674029771831,0.8431024822467612,0.8296627887487429,0.766105585977084,0.8060421871742902,0.029532448960052884
0.41346302032470705,0.05477585630792208,0.012555789947509766,0.00039229026406475026,128,25,0.1,500,0.1,512,2,mean,0.0,518400,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 25, 'model__lr': 0.1, 'model__max_epochs': 500, 'model__module__dropout': 0.1, 'model__module__hidden_size': 512, 'model__module__num_layers': 2, 'model__module__readout_mode': 'mean', 'model__optimizer__weight_decay': 0.0, 'prep__block_seconds': 518400}",0.7994363961598288,0.8851204222775849,0.6269359678948434,0.5068062432054681,0.7593471300216036,0.7155292319118657,0.1335182719332994,3,0.8356843342620389,0.8125177265468901,0.8534798398886936,0.8693974073780104,0.7640433392832331,0.8270245294717732,0.03673530753644093
0.5778695583343506,0.07793164107443647,0.012865829467773437,0.0004832019972710953,128,25,0.1,500,0.1,512,2,attention,0.0,518400,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 25, 'model__lr': 0.1, 'model__max_epochs': 500, 'model__module__dropout': 0.1, 'model__module__hidden_size': 512, 'model__module__num_layers': 2, 'model__module__readout_mode': 'attention', 'model__optimizer__weight_decay': 0.0, 'prep__block_seconds': 518400}",0.7810172268995854,0.8874507959801312,0.6269359678948434,0.5068062432054681,0.7593471300216036,0.7123114728003264,0.1320060547468691,4,0.8357419046930716,0.812828993357746,0.8534798398886936,0.8693974073780104,0.7640433392832331,0.8270982969201508,0.03671363021279404
549.3435845851898,288.84973548607394,2.7587374687194823,0.03734217765921672,128,25,0.05,500,0.1,256,2,mean,0.0,240,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 25, 'model__lr': 0.05, 'model__max_epochs': 500, 'model__module__dropout': 0.1, 'model__module__hidden_size': 256, 'model__module__num_layers': 2, 'model__module__readout_mode': 'mean', 'model__optimizer__weight_decay': 0.0, 'prep__block_seconds': 240}",0.6709621516853048,0.8187571434054788,0.6529114216972124,0.48106945092841324,0.7445687369550302,0.673653780934288,0.11279196007377044,5,0.8054546141342919,0.7234665951900019,0.8787227948122391,0.7686962768484618,0.8096890318486631,0.7972058625667315,0.0512233495420742
26.841522550582887,14.38105464016127,0.23076744079589845,0.0036197597560338143,128,25,0.05,500,0.1,256,2,mean,0.0,3600,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 25, 'model__lr': 0.05, 'model__max_epochs': 500, 'model__module__dropout': 0.1, 'model__module__hidden_size': 256, 'model__module__num_layers': 2, 'model__module__readout_mode': 'mean', 'model__optimizer__weight_decay': 0.0, 'prep__block_seconds': 3600}",0.6458641985338338,0.819102215954638,0.6729258229021032,0.5108243907221012,0.6649239802624198,0.6627281216750193,0.09789873099090932,6,0.8920331641990213,0.7828225832699077,0.8472321030414387,0.7863937398189228,0.838065474236289,0.8293094129131159,0.040828766168258084
20.736933946609497,10.238055692224219,0.2263418674468994,0.0032500443790668926,128,25,0.05,500,0.1,512,2,mean,0.0,3600,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 25, 'model__lr': 0.05, 'model__max_epochs': 500, 'model__module__dropout': 0.1, 'model__module__hidden_size': 512, 'model__module__num_layers': 2, 'model__module__readout_mode': 'mean', 'model__optimizer__weight_decay': 0.0, 'prep__block_seconds': 3600}",0.688439568572191,0.7700889257073715,0.697194500606542,0.5376551491410209,0.6072973302510392,0.6601350948556328,0.0800719104013628,7,0.8934557209915361,0.8042553046779501,0.8553267059977163,0.8033206182492254,0.8488019093719029,0.8410320518576662,0.03402243455767753
370.6836045265198,233.7840504915353,2.757137727737427,0.05196949857581689,128,25,0.1,500,0.1,256,2,mean,0.0,240,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 25, 'model__lr': 0.1, 'model__max_epochs': 500, 'model__module__dropout': 0.1, 'model__module__hidden_size': 256, 'model__module__num_layers': 2, 'model__module__readout_mode': 'mean', 'model__optimizer__weight_decay': 0.0, 'prep__block_seconds': 240}",0.6211578479194253,0.824940802082615,0.6237248640727813,0.46987581231931574,0.7223860401331361,0.6524170733054546,0.11813702833142888,8,0.7397433222192213,0.7395831949350931,0.8820844614293643,0.7845041936924697,0.7857868408342891,0.7863404026220875,0.05201562700484018
1.2299384117126464,0.9242431677906933,0.02318878173828125,0.0007340660707420691,128,25,0.05,500,0.1,512,2,mean,0.0,86400,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 25, 'model__lr': 0.05, 'model__max_epochs': 500, 'model__module__dropout': 0.1, 'model__module__hidden_size': 512, 'model__module__num_layers': 2, 'model__module__readout_mode': 'mean', 'model__optimizer__weight_decay': 0.0, 'prep__block_seconds': 86400}",0.6185100316602339,0.8392229222511357,0.6222738408049706,0.4625752454843892,0.6650527401921779,0.6415269560785815,0.12046686975352656,9,0.8006186582767687,0.9000095374948207,0.8341348753131161,0.6593949904089413,0.593694034659431,0.7575704192306156,0.11357645308470457
23.130998516082762,12.246096811196082,0.22716097831726073,0.002106646497319157,128,25,0.1,500,0.1,256,2,mean,0.0,3600,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 25, 'model__lr': 0.1, 'model__max_epochs': 500, 'model__module__dropout': 0.1, 'model__module__hidden_size': 256, 'model__module__num_layers': 2, 'model__module__readout_mode': 'mean', 'model__optimizer__weight_decay': 0.0, 'prep__block_seconds': 3600}",0.5151724028096893,0.8533899786943213,0.6909522450513328,0.5381955777412111,0.5956453125762533,0.6386711033745616,0.12331747010050037,10,0.842250722225022,0.7596178561920148,0.86665600665733,0.9486104629832969,0.8493571085454287,0.8532984313206186,0.06029335660990926
