,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__batch_size,param_model__callbacks__early_stopping__patience,param_model__lr,param_model__max_epochs,param_model__module__bidirectional,param_model__module__dropout,param_model__module__hidden_size,param_model__module__num_layers,param_model__module__readout_mode,param_model__optimizer__weight_decay,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,55.04465279579163,5.446684569121075,0.03855423927307129,0.0037507576895074502,128,10,0.001,500,True,0.1,64,1,attention,0.0001,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.001, 'model__max_epochs': 500, 'model__module__bidirectional': True, 'model__module__dropout': 0.1, 'model__module__hidden_size': 64, 'model__module__num_layers': 1, 'model__module__readout_mode': 'attention', 'model__optimizer__weight_decay': 0.0001}",0.8238133547868061,0.5620094191522763,0.5656722200697404,0.4318181818181818,0.5514705882352942,0.5869567528124596,0.128455202133823,3,0.5132575757575758,0.6642655809583464,0.671628873117535,0.4230769230769231,0.740096618357488,0.6024651142535736,0.1163472923665791
1,56.40217490196228,0.8117347889699958,0.038201427459716795,0.003027625098488923,128,10,0.001,500,True,0.1,64,1,mean,0.0001,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.001, 'model__max_epochs': 500, 'model__module__bidirectional': True, 'model__module__dropout': 0.1, 'model__module__hidden_size': 64, 'model__module__num_layers': 1, 'model__module__readout_mode': 'mean', 'model__optimizer__weight_decay': 0.0001}",0.42063492063492064,0.43119266055045874,0.41,0.4318181818181818,0.4617647058823529,0.4310820937771829,0.01729494053708263,7,0.4263392857142857,0.4224137931034483,0.427061310782241,0.4230769230769231,0.4387815927515498,0.4275345810856896,0.005903239309043963
2,97.56492495536804,0.8483815963260801,0.04893584251403808,0.0025802275021616907,128,10,0.001,500,True,0.1,64,2,attention,0.0001,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.001, 'model__max_epochs': 500, 'model__module__bidirectional': True, 'model__module__dropout': 0.1, 'model__module__hidden_size': 64, 'model__module__num_layers': 2, 'model__module__readout_mode': 'attention', 'model__optimizer__weight_decay': 0.0001}",0.7063218390804598,0.5826923076923077,0.424645390070922,0.584717607973422,0.49166666666666664,0.5580087622967557,0.0954007036659178,5,0.6195052356725619,0.6321809032089406,0.6841960294086489,0.6054533925174381,0.657179269328802,0.6397029660272784,0.02800934448456909
3,94.40014729499816,0.9046765482756374,0.045163965225219725,0.0037511571564320945,128,10,0.001,500,True,0.1,64,2,mean,0.0001,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.001, 'model__max_epochs': 500, 'model__module__bidirectional': True, 'model__module__dropout': 0.1, 'model__module__hidden_size': 64, 'model__module__num_layers': 2, 'model__module__readout_mode': 'mean', 'model__optimizer__weight_decay': 0.0001}",0.42063492063492064,0.43119266055045874,0.41,0.4318181818181818,0.42990654205607476,0.42471046101192717,0.008396970366535715,9,0.4263392857142857,0.4236559139784946,0.4282700421940928,0.4230769230769231,0.42398286937901497,0.4250650068685623,0.001949619424208651
4,110.87539801597595,37.158513009729454,0.05917000770568848,0.0036327914896774937,128,10,0.001,500,True,0.1,128,1,attention,0.0001,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.001, 'model__max_epochs': 500, 'model__module__bidirectional': True, 'model__module__dropout': 0.1, 'model__module__hidden_size': 128, 'model__module__num_layers': 1, 'model__module__readout_mode': 'attention', 'model__optimizer__weight_decay': 0.0001}",0.6932773109243697,0.6774193548387097,0.519953506392871,0.5738636363636364,0.5514705882352942,0.6031968793509762,0.06941032703878704,2,0.5625584350202575,0.7205422314911365,0.7348489208633093,0.5740637633445497,0.7380006233442419,0.666002794812699,0.08006440859558599
5,148.33795342445373,1.3700307946476307,0.05849332809448242,0.0023701835511701253,128,10,0.001,500,True,0.1,128,1,mean,0.0001,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.001, 'model__max_epochs': 500, 'model__module__bidirectional': True, 'model__module__dropout': 0.1, 'model__module__hidden_size': 128, 'model__module__num_layers': 1, 'model__module__readout_mode': 'mean', 'model__optimizer__weight_decay': 0.0001}",0.42063492063492064,0.43119266055045874,0.41,0.4318181818181818,0.4617647058823529,0.4310820937771829,0.01729494053708263,7,0.44071485096280666,0.46161899103075577,0.4661241970021413,0.437012987012987,0.5512511584800741,0.471344436897753,0.04153008389505292
6,239.6886990070343,38.052875651341516,0.09390945434570312,0.0035752729254128856,128,10,0.001,500,True,0.1,128,2,attention,0.0001,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.001, 'model__max_epochs': 500, 'model__module__bidirectional': True, 'model__module__dropout': 0.1, 'model__module__hidden_size': 128, 'model__module__num_layers': 2, 'model__module__readout_mode': 'attention', 'model__optimizer__weight_decay': 0.0001}",0.728489957847756,0.6131907308377897,0.5437525437525437,0.6612466124661247,0.5665374677002584,0.6226434625208945,0.06656530269423223,1,0.6819912430991814,0.6489531064224251,0.7254305977710234,0.6411106605281363,0.7069007263922518,0.6808772668426036,0.032446866360722124
7,279.48087468147276,2.3963134155762895,0.0927058219909668,0.0043683087681319725,128,10,0.001,500,True,0.1,128,2,mean,0.0001,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.001, 'model__max_epochs': 500, 'model__module__bidirectional': True, 'model__module__dropout': 0.1, 'model__module__hidden_size': 128, 'model__module__num_layers': 2, 'model__module__readout_mode': 'mean', 'model__optimizer__weight_decay': 0.0001}",0.42063492063492064,0.43119266055045874,0.41,0.4318181818181818,0.42452830188679247,0.42363481297807076,0.007997429423861375,14,0.4263392857142857,0.4224137931034483,0.427061310782241,0.4230769230769231,0.42398286937901497,0.4245748364111826,0.0018198963510695047
8,55.96727786064148,3.6079234384714662,0.033599567413330075,0.002356625186992186,128,10,0.0003,500,True,0.1,64,1,attention,0.0001,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.0003, 'model__max_epochs': 500, 'model__module__bidirectional': True, 'model__module__dropout': 0.1, 'model__module__hidden_size': 64, 'model__module__num_layers': 1, 'model__module__readout_mode': 'attention', 'model__optimizer__weight_decay': 0.0001}",0.42063492063492064,0.43119266055045874,0.3979591836734694,0.4318181818181818,0.42452830188679247,0.42122664971276463,0.012362264765217627,16,0.4263392857142857,0.4236559139784946,0.5282665166974638,0.4230769230769231,0.42398286937901497,0.44506430176923645,0.041615923578367374
9,55.91294918060303,0.6699031930350932,0.03352808952331543,0.0023919965830755197,128,10,0.0003,500,True,0.1,64,1,mean,0.0001,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.0003, 'model__max_epochs': 500, 'model__module__bidirectional': True, 'model__module__dropout': 0.1, 'model__module__hidden_size': 64, 'model__module__num_layers': 1, 'model__module__readout_mode': 'mean', 'model__optimizer__weight_decay': 0.0001}",0.42063492063492064,0.43119266055045874,0.41,0.4318181818181818,0.42990654205607476,0.42471046101192717,0.008396970366535715,9,0.4263392857142857,0.4236559139784946,0.4282700421940928,0.4230769230769231,0.42398286937901497,0.4250650068685623,0.001949619424208651
