,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_averaging_method,param_init_algorithm,param_metric,param_n_clusters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.40950875282287597,0.00947848810675109,0.0027749061584472655,0.00023793970653756557,mean,kmeans++,euclidean,2,"{'averaging_method': 'mean', 'init_algorithm': 'kmeans++', 'metric': 'euclidean', 'n_clusters': 2}",0.4708846584546473,0.4708846584546473,0.487536231884058,0.487536231884058,0.487536231884058,0.4808756025122937,0.008157571663308485,1,0.48072072072072075,0.48072072072072075,0.49129284333155726,0.49129284333155726,0.49129284333155726,0.48706399428722263,0.0051792611789380286
1,0.18596453666687013,0.0048176190613569425,0.002918910980224609,0.00014588064276967676,mean,forgy,euclidean,2,"{'averaging_method': 'mean', 'init_algorithm': 'forgy', 'metric': 'euclidean', 'n_clusters': 2}",0.4708846584546473,0.4708846584546473,0.487536231884058,0.487536231884058,0.487536231884058,0.4808756025122937,0.008157571663308485,1,0.48072072072072075,0.4955572715572716,0.47654770835566035,0.47654770835566035,0.47654770835566035,0.4811842234689947,0.007366018779966703
