mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__batch_size,param_model__callbacks__early_stopping__patience,param_model__lr,param_model__max_epochs,param_model__module__dropout,param_model__module__hidden_size,param_model__module__num_layers,param_model__module__readout_mode,param_model__optimizer__weight_decay,param_prep__block_seconds,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
1.1467590808868409,0.39850881227476326,0.19429197311401367,0.005368121696712537,128,25,0.1,500,0.1,256,2,attention,0.0,3600,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 25, 'model__lr': 0.1, 'model__max_epochs': 500, 'model__module__dropout': 0.1, 'model__module__hidden_size': 256, 'model__module__num_layers': 2, 'model__module__readout_mode': 'attention', 'model__optimizer__weight_decay': 0.0, 'prep__block_seconds': 3600}",0.7338804888325738,0.5896299493000965,0.6336363217691936,0.35608288784344466,0.44153688491479726,0.5509533065320211,0.1354556393276549,1,0.40109226719138213,0.8398237263678145,0.8853920480284041,0.7531100173912453,0.7292364504879547,0.7217309018933602,0.17004764165331696
0.9227469444274903,0.09202756286037389,0.1941594123840332,0.006416322263610891,128,25,0.05,500,0.1,256,2,attention,0.0,3600,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 25, 'model__lr': 0.05, 'model__max_epochs': 500, 'model__module__dropout': 0.1, 'model__module__hidden_size': 256, 'model__module__num_layers': 2, 'model__module__readout_mode': 'attention', 'model__optimizer__weight_decay': 0.0, 'prep__block_seconds': 3600}",0.7266430464607734,0.6567624706523594,0.5190535872872095,0.1709560433811549,0.6772637810205124,0.5501357857604019,0.20170719882174332,2,0.577585396680558,0.6245464068399218,0.6714431249909238,0.6827570412234083,0.6380921938077839,0.6388848327085191,0.03727908975949582
6.799489164352417,1.1062952726423663,2.2089532375335694,0.08906383627933062,128,25,0.05,500,0.1,256,2,attention,0.0,240,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 25, 'model__lr': 0.05, 'model__max_epochs': 500, 'model__module__dropout': 0.1, 'model__module__hidden_size': 256, 'model__module__num_layers': 2, 'model__module__readout_mode': 'attention', 'model__optimizer__weight_decay': 0.0, 'prep__block_seconds': 240}",0.8058520802170069,0.46789393482465313,0.5986621471823519,0.31486829297372065,0.5247076726880311,0.5423968255771527,0.16137365189012212,3,0.6633120032778433,0.4029135600922381,0.694224949624491,0.7135993391510952,0.5280903117942357,0.6004280327879806,0.11815643252856375
7.296191024780273,1.5996738387283944,2.2076940059661867,0.09230155887400403,128,25,0.1,500,0.1,256,2,attention,0.0,240,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 25, 'model__lr': 0.1, 'model__max_epochs': 500, 'model__module__dropout': 0.1, 'model__module__hidden_size': 256, 'model__module__num_layers': 2, 'model__module__readout_mode': 'attention', 'model__optimizer__weight_decay': 0.0, 'prep__block_seconds': 240}",0.8036289600579714,0.536374141713698,0.5575591012258249,-0.14792969877033602,0.5931071992928927,0.4685479407040102,0.3226026530096151,4,0.6835964191216009,0.3366677028385485,0.743085246256817,0.6460981385432141,0.5013150175381593,0.582152504859668,0.1463398417666068
19.318789625167845,3.366596313238587,2.2205834865570067,0.08594831204365566,128,25,0.05,500,0.1,256,2,mean,0.0,240,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 25, 'model__lr': 0.05, 'model__max_epochs': 500, 'model__module__dropout': 0.1, 'model__module__hidden_size': 256, 'model__module__num_layers': 2, 'model__module__readout_mode': 'mean', 'model__optimizer__weight_decay': 0.0, 'prep__block_seconds': 240}",0.7599410201889312,0.5089115683704741,0.5466039210827839,0.09725546619706527,0.38998434415606265,0.4605392639990634,0.21741275542074856,5,0.5720947169886093,0.697002332818822,0.6641115273186655,0.7451202306605214,0.5728596221308271,0.6502376859834891,0.06852123951058894
9.069479513168336,3.1765768679241786,2.227885437011719,0.07346841498149942,128,25,0.05,500,0.1,512,2,attention,0.0,240,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 25, 'model__lr': 0.05, 'model__max_epochs': 500, 'model__module__dropout': 0.1, 'model__module__hidden_size': 512, 'model__module__num_layers': 2, 'model__module__readout_mode': 'attention', 'model__optimizer__weight_decay': 0.0, 'prep__block_seconds': 240}",0.8367482587788343,0.37973493429424343,0.4905753115198874,0.2879412667681658,0.2880963648475632,0.4566192272417388,0.20416390487935016,6,0.6083311873811208,0.34735186499302906,0.7638152555882026,0.7168896531961273,0.3109437199809474,0.5494663362278854,0.18718140663041635
10.146434259414672,2.0582839502021506,2.2277643203735353,0.07454028178665335,128,25,0.05,500,0.1,512,2,mean,0.0,240,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 25, 'model__lr': 0.05, 'model__max_epochs': 500, 'model__module__dropout': 0.1, 'model__module__hidden_size': 512, 'model__module__num_layers': 2, 'model__module__readout_mode': 'mean', 'model__optimizer__weight_decay': 0.0, 'prep__block_seconds': 240}",0.7809784981055012,0.48366542433113435,0.5227097392641091,0.03833014435412574,0.41611191331490904,0.4483591438739559,0.23940503069483007,7,0.5596907496262566,0.6694992135388608,0.6510502029499025,0.6256019179070081,0.5754713911477007,0.6162626950339457,0.04241658678712889
0.5582527160644531,0.0933586740197024,0.013626575469970703,0.0006800747772956883,128,25,0.05,500,0.1,256,2,mean,0.0,518400,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 25, 'model__lr': 0.05, 'model__max_epochs': 500, 'model__module__dropout': 0.1, 'model__module__hidden_size': 256, 'model__module__num_layers': 2, 'model__module__readout_mode': 'mean', 'model__optimizer__weight_decay': 0.0, 'prep__block_seconds': 518400}",0.6546541686936014,0.5443895504685154,0.5975899269057636,0.22162425757231885,0.22007961070306448,0.4476675028686527,0.18845008089935986,8,0.5574386792042993,0.7445431481382266,0.7054214600380956,0.7025402166425155,0.4535671038291905,0.6327021215704656,0.10993435975359589
0.5407134056091308,0.11058923396031217,0.013727807998657226,0.0005863319996147298,128,25,0.05,500,0.1,256,2,attention,0.0,518400,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 25, 'model__lr': 0.05, 'model__max_epochs': 500, 'model__module__dropout': 0.1, 'model__module__hidden_size': 256, 'model__module__num_layers': 2, 'model__module__readout_mode': 'attention', 'model__optimizer__weight_decay': 0.0, 'prep__block_seconds': 518400}",0.6546541686936014,0.5443895504685154,0.5975899269057636,0.22162425757231885,0.22007961070306448,0.4476675028686527,0.18845008089935986,8,0.5574386792042993,0.7445431481382266,0.7054214600380956,0.7025402166425155,0.4535671038291905,0.6327021215704656,0.10993435975359589
9.223095226287843,2.6956508335325173,2.198893404006958,0.08046731882070775,128,25,0.1,500,0.1,256,2,mean,0.0,240,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 25, 'model__lr': 0.1, 'model__max_epochs': 500, 'model__module__dropout': 0.1, 'model__module__hidden_size': 256, 'model__module__num_layers': 2, 'model__module__readout_mode': 'mean', 'model__optimizer__weight_decay': 0.0, 'prep__block_seconds': 240}",0.7614993814069163,0.4855586053780303,0.5750363152157945,0.0428356608860988,0.36953703053258113,0.44689339868388417,0.23922340721549545,10,0.5788342699553224,0.696037070049077,0.6783597979177514,0.755736423927844,0.5701393792228054,0.65582138821456,0.07124144633803525
0.41201510429382326,0.06461397602859222,0.013606834411621093,0.00039450292845984067,128,25,0.05,500,0.1,512,2,mean,0.0,518400,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 25, 'model__lr': 0.05, 'model__max_epochs': 500, 'model__module__dropout': 0.1, 'model__module__hidden_size': 512, 'model__module__num_layers': 2, 'model__module__readout_mode': 'mean', 'model__optimizer__weight_decay': 0.0, 'prep__block_seconds': 518400}",0.7325381155654257,0.5393104949117569,0.5549668599178359,0.03379064832822942,0.30072591959051587,0.4322664076627527,0.24197634882147873,11,0.5401316741776728,0.6245616616798965,0.6557994877418372,0.6874157196677897,0.44163591083250775,0.5899088908199408,0.08889613585973814
0.47799086570739746,0.0741263804790344,0.013692712783813477,0.00039967501301992937,128,25,0.05,500,0.1,512,2,attention,0.0,518400,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 25, 'model__lr': 0.05, 'model__max_epochs': 500, 'model__module__dropout': 0.1, 'model__module__hidden_size': 512, 'model__module__num_layers': 2, 'model__module__readout_mode': 'attention', 'model__optimizer__weight_decay': 0.0, 'prep__block_seconds': 518400}",0.7325381155654257,0.5393104949117569,0.5549668599178359,0.03379064832822942,0.30072591959051587,0.4322664076627527,0.24197634882147873,11,0.5401316741776728,0.6245616616798965,0.6557994877418372,0.6874157196677897,0.44163591083250775,0.5899088908199408,0.08889613585973814
0.4249273300170898,0.054832306248933316,0.022303199768066405,0.0006575607337109475,128,25,0.05,500,0.1,256,2,attention,0.0,86400,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 25, 'model__lr': 0.05, 'model__max_epochs': 500, 'model__module__dropout': 0.1, 'model__module__hidden_size': 256, 'model__module__num_layers': 2, 'model__module__readout_mode': 'attention', 'model__optimizer__weight_decay': 0.0, 'prep__block_seconds': 86400}",0.7665415588226339,0.46196493713286135,0.5141512474411296,0.12986204984671457,0.2145988567788899,0.4174237300044458,0.22673907438055144,13,0.5251620124323445,0.6752683848870953,0.6520539472827311,0.5256115962493716,0.4421613632088567,0.5640514608120799,0.08713305928558647
0.33180484771728513,0.05819782420556456,0.013538885116577148,0.00047464499589324713,128,25,0.1,500,0.1,256,2,mean,0.0,518400,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 25, 'model__lr': 0.1, 'model__max_epochs': 500, 'model__module__dropout': 0.1, 'model__module__hidden_size': 256, 'model__module__num_layers': 2, 'model__module__readout_mode': 'mean', 'model__optimizer__weight_decay': 0.0, 'prep__block_seconds': 518400}",0.6352377287110327,0.5407475459094457,0.6287571543513717,0.12118771861589861,0.1393844416108918,0.41306291783972815,0.23335811739394488,14,0.5364489002618693,0.7312865907812558,0.686934716335978,0.6749803797034428,0.4177053445727775,0.6094711863310647,0.11596330280439689
