,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_lr,param_module__hidden_size,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,1.3988523006439209,0.15719271641232155,0.0337125301361084,0.002761956172649656,0.001,16,"{'lr': 0.001, 'module__hidden_size': 16}",1.0,0.0,1.0,1.0,1.0,0.8,0.4000000000000001,1,1.0,0.0,1.0,1.0,1.0,0.8,0.4000000000000001
