,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__batch_size,param_model__callbacks__early_stopping__patience,param_model__lr,param_model__max_epochs,param_model__module__bidirectional,param_model__module__dropout,param_model__module__hidden_size,param_model__module__num_layers,param_model__module__readout_mode,param_model__optimizer__weight_decay,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,method,window_size,decimation_factor,model_type,gridsearch_hash,param_model__module__d_model,param_model__module__dim_feedforward,param_model__module__nhead,param_model__module__patch_size,param_model__module__channels,param_model__module__kernel_size,param_model__module__downsample,param_model__module__input_scaling,param_model__module__leak_rate,param_model__module__reservoir_size,param_model__module__spectral_radius
11,21.23679051399231,4.097260025239332,0.033172607421875,0.0043685458772517,128,10,0.001,500,True,0.1,128.0,1.0,attention,0.0001,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.001, 'model__max_epochs': 500, 'model__module__bidirectional': True, 'model__module__dropout': 0.1, 'model__module__hidden_size': 128, 'model__module__num_layers': 1, 'model__module__readout_mode': 'attention', 'model__optimizer__weight_decay': 0.0001}",0.6397058823529412,0.8400609291698401,0.6802005012531328,0.5386904761904762,0.4543650793650793,0.630604573666294,0.1310901334045995,1,0.6052275189599133,0.669298605414274,0.7104755220214073,0.7666217286169781,0.7308101535187719,0.6964867057062689,0.0554258774462177,enmo_ai_jerk,6400,3,RNN,b296446b5e,,,,,,,,,,,
16,17.50111198425293,14.801274350702164,0.036551284790039,0.004249465895988,48,10,0.001,500,,0.1,,,,0.0001,"{'model__batch_size': 48, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.001, 'model__max_epochs': 500, 'model__module__channels': 256, 'model__module__dropout': 0.1, 'model__module__kernel_size': 5, 'model__optimizer__weight_decay': 0.0001}",0.760658505698607,0.5800000000000001,0.8310445276737412,0.4081710576555937,0.5535714285714286,0.6266891039198741,0.1516477123117482,1,0.5791145523128847,0.7800511508951407,0.7859211252068394,0.4997787610619469,0.7242966751918158,0.6738324529337255,0.1145941432437952,raw,6400,3,CNN1D,5ee8b4f0c9,,,,,256.0,5.0,,,,,
10,42.32554659843445,10.6999142819474,0.0281391620635986,0.0019597351360253,128,10,0.0003,500,True,0.1,128.0,1.0,attention,0.0001,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.0003, 'model__max_epochs': 500, 'model__module__bidirectional': True, 'model__module__dropout': 0.1, 'model__module__hidden_size': 128, 'model__module__num_layers': 1, 'model__module__readout_mode': 'attention', 'model__optimizer__weight_decay': 0.0001}",0.5594405594405594,0.8400609291698401,0.7167661421595225,0.4925595238095238,0.496,0.6209654309158892,0.1364333971898312,1,0.5476317867971159,0.6366197183098592,0.5890063424947145,0.7291058456107,0.6680306905370844,0.6340788767498948,0.0627597626694581,enmo_ai,6400,3,RNN,b296446b5e,,,,,,,,,,,
0,44.81966276168824,21.323666382327406,0.0436795234680175,0.0034025475257166,128,10,0.001,500,True,0.1,64.0,1.0,attention,0.0001,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.001, 'model__max_epochs': 500, 'model__module__bidirectional': True, 'model__module__dropout': 0.1, 'model__module__hidden_size': 64, 'model__module__num_layers': 1, 'model__module__readout_mode': 'attention', 'model__optimizer__weight_decay': 0.0001}",0.760658505698607,0.656140350877193,0.6712018140589568,0.447415329768271,0.5384615384615384,0.6147755077729131,0.1095537114512503,1,0.6600696353307678,0.7892156862745098,0.5089563765913451,0.5144911504424778,0.8029949086552861,0.6551455514588774,0.1272897603490418,raw,6400,3,LSTM,b296446b5e,,,,,,,,,,,
8,24.511915826797484,15.049705160510731,0.0431956768035888,0.0042629282357156,128,10,0.001,500,True,0.1,64.0,1.0,attention,0.0001,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.001, 'model__max_epochs': 500, 'model__module__bidirectional': True, 'model__module__dropout': 0.1, 'model__module__hidden_size': 64, 'model__module__num_layers': 1, 'model__module__readout_mode': 'attention', 'model__optimizer__weight_decay': 0.0001}",0.7074715069649642,0.568859324956886,0.6685714285714286,0.5133437990580848,0.5833333333333334,0.6083158785769395,0.0702327744357562,1,0.7429571524966261,0.8065677013045434,0.5337670017740982,0.63278792405006,0.7992063492063493,0.7030572257663353,0.105021932319441,raw,6400,3,RNN,b296446b5e,,,,,,,,,,,
4,77.43508276939392,57.54249975815196,0.061746072769165,0.0049960302501213,128,10,0.001,500,True,0.1,128.0,2.0,attention,0.0001,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.001, 'model__max_epochs': 500, 'model__module__bidirectional': True, 'model__module__dropout': 0.1, 'model__module__hidden_size': 128, 'model__module__num_layers': 2, 'model__module__readout_mode': 'attention', 'model__optimizer__weight_decay': 0.0001}",0.8061538461538462,0.5557248032495558,0.7167661421595225,0.3980582524271844,0.5580808080808081,0.6069567704141834,0.1416966746801593,1,0.7561798442004539,0.7615580551360368,0.52,0.4538647342995169,0.7362672226250906,0.6455739712522196,0.1314781247802331,raw,6400,3,GRU,b296446b5e,,,,,,,,,,,
7,59.67791924476624,26.84543912926253,0.044096565246582,0.0029677594548957,128,10,0.001,500,True,0.1,64.0,2.0,attention,0.0001,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.001, 'model__max_epochs': 500, 'model__module__bidirectional': True, 'model__module__dropout': 0.1, 'model__module__hidden_size': 64, 'model__module__num_layers': 2, 'model__module__readout_mode': 'attention', 'model__optimizer__weight_decay': 0.0001}",0.5839622641509434,0.7756410256410255,0.7369614512471656,0.4316666666666667,0.4882133995037221,0.6032889614419047,0.1346429996783487,1,0.5732480968182705,0.5615972812234494,0.6072727272727272,0.6732265446224257,0.7821942257217849,0.6395077751317315,0.0812352964414636,enmo_ai_jerk,6400,3,GRU,b296446b5e,,,,,,,,,,,
3,104.9807680606842,40.67709835873006,0.0618273258209228,0.0013474086778726,128,10,0.001,500,True,0.1,128.0,1.0,attention,0.0001,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.001, 'model__max_epochs': 500, 'model__module__bidirectional': True, 'model__module__dropout': 0.1, 'model__module__hidden_size': 128, 'model__module__num_layers': 1, 'model__module__readout_mode': 'attention', 'model__optimizer__weight_decay': 0.0001}",0.5594405594405594,0.7756410256410255,0.7195357833655706,0.4081710576555937,0.4673295454545454,0.5860235943114589,0.1415674642437057,1,0.5993953136810279,0.6097026604068858,0.640867469879518,0.6675,0.6826319990876952,0.6400194886110254,0.0320660483647671,enmo_ai_jerk,6400,3,LSTM,b296446b5e,,,,,,,,,,,
2,101.5004105091095,37.32824433463609,0.0603595256805419,0.0031153760848269,128,10,0.001,500,True,0.1,128.0,1.0,attention,0.0001,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.001, 'model__max_epochs': 500, 'model__module__bidirectional': True, 'model__module__dropout': 0.1, 'model__module__hidden_size': 128, 'model__module__num_layers': 1, 'model__module__readout_mode': 'attention', 'model__optimizer__weight_decay': 0.0001}",0.5594405594405594,0.7756410256410255,0.6802005012531328,0.4555173730431462,0.4479999999999999,0.5837598918755728,0.1277399565060736,1,0.5791145523128847,0.5165343915343915,0.5774647887323944,0.7444095038434662,0.7018672951414069,0.6238781063129087,0.0851948076854344,enmo_ai,6400,3,LSTM,b296446b5e,,,,,,,,,,,
23,25.024423837661743,21.041820944233542,0.1405324935913086,0.0013615270831411,128,10,0.0008,500,,,,,,0.0,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.0008, 'model__max_epochs': 500, 'model__module__downsample': 8, 'model__module__input_scaling': 0.5, 'model__module__leak_rate': 0.95, 'model__module__reservoir_size': 400, 'model__module__spectral_radius': 0.9, 'model__optimizer__weight_decay': 0.0}",0.6337209302325582,0.5358288770053475,0.5797101449275363,0.620563035495716,0.5341614906832298,0.5807968956688775,0.0414257505402089,1,0.6281593577378732,0.574028050539634,0.6655814282681011,0.646782899615431,0.5982788700919374,0.6225661212505953,0.0329055258695875,enmo_ai_jerk,6400,3,Reservoir,01e72b9ef6,,,,,,,8.0,0.5,0.95,400.0,0.9
22,13.27338399887085,6.781985390342015,0.1395082950592041,0.0026701142407775,128,10,0.001,500,,,,,,0.0,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.001, 'model__max_epochs': 500, 'model__module__downsample': 8, 'model__module__input_scaling': 0.5, 'model__module__leak_rate': 0.85, 'model__module__reservoir_size': 400, 'model__module__spectral_radius': 0.9, 'model__optimizer__weight_decay': 0.0}",0.6024691358024691,0.5878889823380993,0.5762987012987013,0.5549813379270744,0.5714285714285714,0.578613345758983,0.015941057103408,1,0.5881756756756756,0.6109149619431187,0.640236952368721,0.6125629907418259,0.6271429903926873,0.6158067142244057,0.0174543574321476,enmo_ai,6400,3,Reservoir,01e72b9ef6,,,,,,,8.0,0.5,0.85,400.0,0.9
6,66.28361687660217,19.0100564670025,0.0401260375976562,0.0035696830563448,128,10,0.001,500,True,0.1,64.0,2.0,attention,0.0001,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.001, 'model__max_epochs': 500, 'model__module__bidirectional': True, 'model__module__dropout': 0.1, 'model__module__hidden_size': 64, 'model__module__num_layers': 2, 'model__module__readout_mode': 'attention', 'model__optimizer__weight_decay': 0.0001}",0.5714285714285714,0.6892341842397336,0.7383458646616541,0.4081710576555937,0.4608010955152345,0.5735961547001575,0.1269704747838378,1,0.6083536072394898,0.5266055045871559,0.5967263427109974,0.6639176678688751,0.671091344509066,0.6133388933831169,0.0523776072178468,enmo_ai,6400,3,GRU,b296446b5e,,,,,,,,,,,
19,25.47410545349121,10.307884311594943,0.0345180034637451,0.0043339165274573,48,10,0.001,500,,0.1,,,,0.0001,"{'model__batch_size': 48, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.001, 'model__max_epochs': 500, 'model__module__channels': 256, 'model__module__dropout': 0.1, 'model__module__kernel_size': 3, 'model__optimizer__weight_decay': 0.0001}",0.4272727272727272,0.6063924237940219,0.6554455445544555,0.5602836879432624,0.6148579253680246,0.5728504617864983,0.0788193358260549,1,0.4797069597069597,0.6558535547041294,0.7298793077758148,0.7748518762343648,0.8403460559796438,0.6961275508801825,0.1237703880262903,enmo_ai_jerk,6400,3,CNN1D,5ee8b4f0c9,,,,,256.0,3.0,,,,,
18,32.67713713645935,9.929001001061954,0.0285457611083984,0.0023191205792532,48,10,0.001,500,,0.1,,,,0.0001,"{'model__batch_size': 48, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.001, 'model__max_epochs': 500, 'model__module__channels': 256, 'model__module__dropout': 0.1, 'model__module__kernel_size': 5, 'model__optimizer__weight_decay': 0.0001}",0.4272727272727272,0.6233361653922401,0.5938375350140056,0.5386904761904762,0.563505648750428,0.5493285105239755,0.0673349233132445,1,0.5039142273655548,0.7080756782359288,0.75216955941255,0.7459034462488059,0.7970359736530992,0.7014197769831877,0.102712742602687,enmo_ai,6400,3,CNN1D,5ee8b4f0c9,,,,,256.0,5.0,,,,,
