,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__batch_size,param_model__callbacks__early_stopping__patience,param_model__lr,param_model__max_epochs,param_model__module__bidirectional,param_model__module__dropout,param_model__module__hidden_size,param_model__module__num_layers,param_model__module__readout_mode,param_model__optimizer__weight_decay,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,method,window_size,decimation_factor,model_type,gridsearch_hash,param_model__module__d_model,param_model__module__dim_feedforward,param_model__module__nhead,param_model__module__patch_size,param_model__module__channels,param_model__module__kernel_size,param_model__module__downsample,param_model__module__input_scaling,param_model__module__leak_rate,param_model__module__reservoir_size,param_model__module__spectral_radius
15,3.0323676586151125,0.7228985251307356,0.029421854019165,0.0056709055678448,64,10,0.0001,500,,0.1,,2.0,,0.0001,"{'model__batch_size': 64, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.0001, 'model__max_epochs': 500, 'model__module__d_model': 128, 'model__module__dim_feedforward': 256, 'model__module__dropout': 0.1, 'model__module__nhead': 4, 'model__module__num_layers': 2, 'model__module__patch_size': 16, 'model__optimizer__weight_decay': 0.0001}",0.888682745825603,0.8961038961038961,0.717809364548495,0.917091836734694,0.8955453149001535,0.8630466316225682,0.07324056996495,1,0.8541973490427099,0.916967881854797,0.9381520119225036,0.8454049603787177,0.8403724642500832,0.8790189334897622,0.0404386040174743,enmo_ai_jerk,6400,3,Transformer,b24ce2b4c8,128.0,256.0,4.0,16.0,,,,,,,
14,3.6951711177825928,0.4406253123652744,0.0259741783142089,0.0039563025930227,64,10,0.0001,500,,0.25,,3.0,,0.0001,"{'model__batch_size': 64, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.0001, 'model__max_epochs': 500, 'model__module__d_model': 128, 'model__module__dim_feedforward': 256, 'model__module__dropout': 0.25, 'model__module__nhead': 4, 'model__module__num_layers': 3, 'model__module__patch_size': 16, 'model__optimizer__weight_decay': 0.0001}",0.888682745825603,0.8961038961038961,0.6936274509803921,0.960171568627451,0.8716981132075472,0.8620567549489777,0.0893935725861304,1,0.8472193701345978,0.8985960370407249,0.9136210590756044,0.8576488549618321,0.8404984423676012,0.8715167527160721,0.0291577681548481,enmo_ai,6400,3,Transformer,b24ce2b4c8,128.0,256.0,4.0,16.0,,,,,,,
13,2.884501647949219,0.3064791308305423,0.0449568271636962,0.0072800496542108,64,10,0.0002,500,,0.1,,3.0,,0.0001,"{'model__batch_size': 64, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.0002, 'model__max_epochs': 500, 'model__module__d_model': 96, 'model__module__dim_feedforward': 256, 'model__module__dropout': 0.1, 'model__module__nhead': 4, 'model__module__num_layers': 3, 'model__module__patch_size': 32, 'model__optimizer__weight_decay': 0.0001}",0.6916047972587094,0.9394594594594594,0.8808262711864407,0.7596153846153846,0.8716981132075472,0.8286408051455083,0.0898903831611867,1,0.9004267990074442,0.928038830940824,0.9290396124251924,0.8811537200917732,0.9022264159421268,0.908177075681472,0.0181960086203004,raw_enmo_ai_jerk,6400,3,Transformer,b24ce2b4c8,96.0,256.0,4.0,32.0,,,,,,,
17,31.384180736541747,7.020227978038329,0.0515097618103027,0.0067317863260301,48,10,0.001,500,,0.1,,,,0.0001,"{'model__batch_size': 48, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.001, 'model__max_epochs': 500, 'model__module__channels': 256, 'model__module__dropout': 0.1, 'model__module__kernel_size': 5, 'model__optimizer__weight_decay': 0.0001}",0.5545402627070245,0.8990990990990991,0.8983464353483329,0.6933962264150944,0.8365384615384616,0.7763840970216025,0.1339059406946738,1,0.8524433088470138,0.8532681940700808,0.8176981647793831,0.847922312556459,0.823982398239824,0.8390628756985521,0.0151207695290884,raw_enmo_ai_jerk,6400,3,CNN1D,5ee8b4f0c9,,,,,256.0,5.0,,,,,
9,50.03414764404297,13.757827193161951,0.0557685375213623,0.0090050095823045,128,10,0.001,500,True,0.1,128.0,1.0,mean,0.0001,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.001, 'model__max_epochs': 500, 'model__module__bidirectional': True, 'model__module__dropout': 0.1, 'model__module__hidden_size': 128, 'model__module__num_layers': 1, 'model__module__readout_mode': 'mean', 'model__optimizer__weight_decay': 0.0001}",0.5310057321521626,0.8771929824561404,0.8859026369168357,0.7276190476190476,0.770199692780338,0.7583840183849049,0.1289678616196717,1,0.8453125,0.8028729664243683,0.8089456580610218,0.7954756596060943,0.8041128646580584,0.8113439297499084,0.0175240576996961,raw_enmo_ai_jerk,6400,3,RNN,b296446b5e,,,,,,,,,,,
1,108.32419509887696,41.75748527080573,0.0780147075653076,0.0099662246873687,128,10,0.001,500,True,0.1,128.0,1.0,attention,0.0001,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.001, 'model__max_epochs': 500, 'model__module__bidirectional': True, 'model__module__dropout': 0.1, 'model__module__hidden_size': 128, 'model__module__num_layers': 1, 'model__module__readout_mode': 'attention', 'model__optimizer__weight_decay': 0.0001}",0.623072529982867,0.8406827880512091,0.657707910750507,0.7724089635854342,0.7589429584273284,0.7305630301594691,0.0794291377307154,1,0.8019426676143093,0.8284250960307298,0.7603003465537158,0.8792796610169491,0.8393595153088824,0.8218614573049173,0.0395793937407077,raw_enmo_ai_jerk,6400,3,LSTM,b296446b5e,,,,,,,,,,,
5,43.6324963092804,35.99802519872945,0.0696238994598388,0.0102877178538196,128,10,0.001,500,True,0.1,128.0,1.0,attention,0.0001,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.001, 'model__max_epochs': 500, 'model__module__bidirectional': True, 'model__module__dropout': 0.1, 'model__module__hidden_size': 128, 'model__module__num_layers': 1, 'model__module__readout_mode': 'attention', 'model__optimizer__weight_decay': 0.0001}",0.6394230769230769,0.7610241820768137,0.625,0.7724089635854342,0.6458333333333334,0.6887379111837316,0.0641271034280802,1,0.7681251996167359,0.8789819376026272,0.7465766099185789,0.77773261065944,0.6978150369781504,0.7738462789551065,0.0593729326344593,raw_enmo_ai_jerk,6400,3,GRU,b296446b5e,,,,,,,,,,,
18,22.668606185913085,8.77771073150821,0.0278641700744628,0.0038557215707251,48,10,0.001,500,,0.1,,,,0.0001,"{'model__batch_size': 48, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.001, 'model__max_epochs': 500, 'model__module__channels': 256, 'model__module__dropout': 0.1, 'model__module__kernel_size': 3, 'model__optimizer__weight_decay': 0.0001}",0.869281045751634,0.790610718737017,0.7337728194726166,0.4196428571428571,0.423728813559322,0.6474072509326894,0.1892632494025241,1,0.6614278170342244,0.7187108005017535,0.7980336733439843,0.4473430616740088,0.510581921851417,0.6272194548810777,0.130137009753725,enmo_ai,6400,3,CNN1D,5ee8b4f0c9,,,,,256.0,3.0,,,,,
11,24.27666411399841,14.652422856311214,0.0344521522521972,0.0032106228720727,128,10,0.001,500,True,0.1,64.0,1.0,attention,0.0001,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.001, 'model__max_epochs': 500, 'model__module__bidirectional': True, 'model__module__dropout': 0.1, 'model__module__hidden_size': 64, 'model__module__num_layers': 1, 'model__module__readout_mode': 'attention', 'model__optimizer__weight_decay': 0.0001}",0.4495412844036697,0.746606334841629,0.6475721637950325,0.8172446110590441,0.5119617224880383,0.6345852233174827,0.1381011399406988,1,0.4356766521150083,0.7839792606147746,0.8784515143154276,0.6970760233918128,0.5656599932134374,0.6721686887300922,0.1568101840057655,enmo_ai_jerk,6400,3,RNN,b296446b5e,,,,,,,,,,,
2,37.43691892623902,13.290540901147583,0.0351210117340087,0.0020090252089738,128,10,0.001,500,True,0.1,64.0,1.0,attention,0.0001,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.001, 'model__max_epochs': 500, 'model__module__bidirectional': True, 'model__module__dropout': 0.1, 'model__module__hidden_size': 64, 'model__module__num_layers': 1, 'model__module__readout_mode': 'attention', 'model__optimizer__weight_decay': 0.0001}",0.7601370645345518,0.6339869281045751,0.5608899297423888,0.4681818181818181,0.6964285714285714,0.6239248623983811,0.1021186521228938,1,0.6767053701015965,0.7589015151515152,0.7696150999259808,0.5019230769230769,0.7432924890552008,0.6900875102314741,0.0994743285517548,enmo_ai,6400,3,LSTM,b296446b5e,,,,,,,,,,,
