,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__batch_size,param_model__callbacks__early_stopping__patience,param_model__lr,param_model__max_epochs,param_model__module__bidirectional,param_model__module__dropout,param_model__module__hidden_size,param_model__module__num_layers,param_model__module__readout_mode,param_model__optimizer__weight_decay,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,method,window_size,decimation_factor,model_type,gridsearch_hash,param_model__module__d_model,param_model__module__dim_feedforward,param_model__module__nhead,param_model__module__patch_size,param_model__module__channels,param_model__module__kernel_size,param_model__module__downsample,param_model__module__input_scaling,param_model__module__leak_rate,param_model__module__reservoir_size,param_model__module__spectral_radius
15,2.4800410747528074,0.4681162913863625,0.0267078876495361,0.002270670509726,64,10,0.0002,500,,0.1,,3.0,,0.0001,"{'model__batch_size': 64, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.0002, 'model__max_epochs': 500, 'model__module__d_model': 128, 'model__module__dim_feedforward': 256, 'model__module__dropout': 0.1, 'model__module__nhead': 4, 'model__module__num_layers': 3, 'model__module__patch_size': 16, 'model__optimizer__weight_decay': 0.0001}",0.8592859285928593,0.8669438669438669,0.8816342115311187,0.8186813186813187,0.9134146341463416,0.8679919919791009,0.0308472468224118,1,0.8714565004887586,0.8669701829720455,0.8981692573402418,0.91871365035922,0.8713363139592648,0.8853291810239062,0.0200234600206709,enmo_ai_jerk,6400,3,Transformer,b24ce2b4c8,128.0,256.0,4.0,16.0,,,,,,,
14,2.249343204498291,0.2946095868665985,0.0260016918182373,0.001873501435143,64,10,0.0002,500,,0.25,,2.0,,0.0001,"{'model__batch_size': 64, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.0002, 'model__max_epochs': 500, 'model__module__d_model': 128, 'model__module__dim_feedforward': 384, 'model__module__dropout': 0.25, 'model__module__nhead': 4, 'model__module__num_layers': 2, 'model__module__patch_size': 16, 'model__optimizer__weight_decay': 0.0001}",0.8994899489948995,0.8502923976608188,0.805337519623234,0.8472222222222222,0.9125615763546798,0.8629807329711708,0.038789811663208,1,0.8735869545867232,0.8751629556239244,0.8889119170984456,0.8785089737689831,0.8405172413793103,0.8713376084914775,0.0163087257038987,enmo_ai,6400,3,Transformer,b24ce2b4c8,128.0,384.0,4.0,16.0,,,,,,,
13,3.3408509731292724,0.4637935500580651,0.0445443630218505,0.0033233715578682,64,10,0.0002,500,,0.1,,3.0,,0.0001,"{'model__batch_size': 64, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.0002, 'model__max_epochs': 500, 'model__module__d_model': 128, 'model__module__dim_feedforward': 256, 'model__module__dropout': 0.1, 'model__module__nhead': 4, 'model__module__num_layers': 3, 'model__module__patch_size': 16, 'model__optimizer__weight_decay': 0.0001}",0.9339901477832512,0.7294685990338164,0.8540031397174255,0.668563776364245,0.8094943240454076,0.7991039973888292,0.0929580403126928,1,0.8484375290465302,0.876217067583047,0.9480024693535584,0.9168533034714446,0.9122033898305084,0.9003427518570177,0.034528024896581,raw_enmo_ai_jerk,6400,3,Transformer,b24ce2b4c8,128.0,256.0,4.0,16.0,,,,,,,
9,80.55728664398194,0.8077134072175329,0.0553505420684814,0.0017285254445321,128,10,0.0003,500,True,0.1,64.0,2.0,attention,0.0001,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.0003, 'model__max_epochs': 500, 'model__module__bidirectional': True, 'model__module__dropout': 0.1, 'model__module__hidden_size': 64, 'model__module__num_layers': 2, 'model__module__readout_mode': 'attention', 'model__optimizer__weight_decay': 0.0001}",0.9339901477832512,0.7387755102040816,0.7416666666666667,0.668563776364245,0.8230897009966778,0.7812171604029844,0.0907184826709903,1,0.7858623242042931,0.8532332818362393,0.8670634920634921,0.8485261421501828,0.8328580052875908,0.8375086491083596,0.028039648120117,raw_enmo_ai_jerk,6400,3,RNN,b296446b5e,,,,,,,,,,,
5,31.40418357849121,13.292834463635533,0.0533428192138671,0.0052332947694041,128,10,0.001,500,True,0.1,64.0,1.0,attention,0.0001,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.001, 'model__max_epochs': 500, 'model__module__bidirectional': True, 'model__module__dropout': 0.1, 'model__module__hidden_size': 64, 'model__module__num_layers': 1, 'model__module__readout_mode': 'attention', 'model__optimizer__weight_decay': 0.0001}",0.8531161916692765,0.6952380952380952,0.7869415807560137,0.6287499999999999,0.8695119460894425,0.7667115627505655,0.0922873574185926,1,0.7407865494250652,0.8393102312043494,0.8029968900197908,0.8609390609390609,0.7543360433604336,0.79967375498974,0.046602021975879,raw_enmo_ai_jerk,6400,3,GRU,b296446b5e,,,,,,,,,,,
12,3.3412918567657472,0.8844776714934608,0.0338039875030517,0.0045915566052065,64,10,0.0002,500,,0.25,,3.0,,0.0001,"{'model__batch_size': 64, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.0002, 'model__max_epochs': 500, 'model__module__d_model': 96, 'model__module__dim_feedforward': 384, 'model__module__dropout': 0.25, 'model__module__nhead': 4, 'model__module__num_layers': 3, 'model__module__patch_size': 16, 'model__optimizer__weight_decay': 0.0001}",0.9097035040431268,0.6521739130434783,0.7810593900481542,0.5254901960784314,0.8367816091954023,0.7410417224817185,0.1368022545676885,1,0.8360108568075117,0.8504289782518002,0.9101860834288736,0.7795162857288951,0.8499554367201426,0.8452195281874445,0.0416459750700864,raw,6400,3,Transformer,b24ce2b4c8,96.0,384.0,4.0,16.0,,,,,,,
1,81.95064144134521,26.66163624843661,0.0807097434997558,0.0038787294102059,128,10,0.001,500,True,0.1,128.0,1.0,attention,0.0001,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.001, 'model__max_epochs': 500, 'model__module__bidirectional': True, 'model__module__dropout': 0.1, 'model__module__hidden_size': 128, 'model__module__num_layers': 1, 'model__module__readout_mode': 'attention', 'model__optimizer__weight_decay': 0.0001}",0.8480725623582767,0.6271844660194175,0.6383333333333333,0.6373626373626373,0.8317173023055375,0.7165340602758403,0.1009320312574636,1,0.8371455913534611,0.5374139662478262,0.8731337848663608,0.8626532887402453,0.8200451624109779,0.7860783587237743,0.1257282412304464,raw_enmo_ai_jerk,6400,3,LSTM,b296446b5e,,,,,,,,,,,
10,28.75501947402954,14.010660038796438,0.03675217628479,0.0014483315403831,128,10,0.001,500,True,0.1,128.0,2.0,attention,0.0001,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.001, 'model__max_epochs': 500, 'model__module__bidirectional': True, 'model__module__dropout': 0.1, 'model__module__hidden_size': 128, 'model__module__num_layers': 2, 'model__module__readout_mode': 'attention', 'model__optimizer__weight_decay': 0.0001}",0.7241176470588235,0.6799999999999999,0.5579322638146167,0.8157159952134025,0.7498238195912614,0.7055179451356208,0.0858897764798416,1,0.6799230527638191,0.7620071957510803,0.767965367965368,0.7099780286385332,0.6690774089342109,0.7177902108106023,0.0408425686464749,enmo_ai,6400,3,RNN,b296446b5e,,,,,,,,,,,
11,35.80977549552917,8.738017318349176,0.0379642963409423,0.0028250486334954,128,10,0.001,500,True,0.1,64.0,2.0,attention,0.0001,"{'model__batch_size': 128, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.001, 'model__max_epochs': 500, 'model__module__bidirectional': True, 'model__module__dropout': 0.1, 'model__module__hidden_size': 64, 'model__module__num_layers': 2, 'model__module__readout_mode': 'attention', 'model__optimizer__weight_decay': 0.0001}",0.8029411764705883,0.4964803312629399,0.6743434343434344,0.7818181818181817,0.7351327627825324,0.6981431773355353,0.1100787787741229,1,0.7278230136879309,0.7542604422604422,0.7098368078111774,0.7263217415889172,0.6986727449723389,0.7233829500641613,0.0188460202194441,enmo_ai_jerk,6400,3,RNN,b296446b5e,,,,,,,,,,,
17,23.39124908447265,14.07888837934274,0.0650447368621826,0.0163237060082304,48,10,0.001,500,,0.1,,,,0.0001,"{'model__batch_size': 48, 'model__callbacks__early_stopping__patience': 10, 'model__lr': 0.001, 'model__max_epochs': 500, 'model__module__channels': 256, 'model__module__dropout': 0.1, 'model__module__kernel_size': 3, 'model__optimizer__weight_decay': 0.0001}",0.884042921426099,0.5124770160231154,0.7524500907441016,0.5111111111111111,0.7839130434782609,0.6887988365565375,0.150917699004948,1,0.7649961149961151,0.6741854636591478,0.8391839183918393,0.8106576776877286,0.7847662464088135,0.7747578842287288,0.0561244693154213,raw_enmo_ai_jerk,6400,3,CNN1D,5ee8b4f0c9,,,,,256.0,3.0,,,,,
