,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_lr,param_module__hidden_size,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,3.3636632919311524,0.05026482834409312,0.1048386573791504,0.0054671947320821075,0.001,16,"{'lr': 0.001, 'module__hidden_size': 16}",0.3333333333333333,0.0,0.0,0.0,0.0,0.06666666666666667,0.13333333333333333,1,0.3333333333333333,0.0,0.0,0.0,0.0,0.06666666666666667,0.13333333333333333
